"Ano","Trimestre","unidade_da_federacao","nivel_instrucao_mais_elevado_alcancado_5_anos_ou_mais_de_idade","peso","total_ponderado","percentual"
2018,4,"Mato Grosso do Sul","Sem instrução e menos de 1 ano de estudo",168948.08930693,2473255.53907818,6.831
2018,4,"Mato Grosso do Sul","Superior incompleto ou equivalente",133884.42688939,2473255.53907818,5.4133
2018,4,"Minas Gerais","Fundamental incompleto ou equivalente",7652489.43415751,19418617.1336608,39.408
2018,4,"Minas Gerais","Médio completo ou equivalente",4486950.26164717,19418617.1336608,23.1064
2018,4,"Minas Gerais","Superior completo",2163801.2995956,19418617.1336608,11.1429
2018,4,"Minas Gerais","Fundamental completo ou equivalente",1621624.31067895,19418617.1336608,8.3509
2018,4,"Minas Gerais","Médio incompleto ou equivalente",1363275.14277972,19418617.1336608,7.0205
2018,4,"Minas Gerais","Sem instrução e menos de 1 ano de estudo",1282704.82927435,19418617.1336608,6.6055
2018,4,"Minas Gerais","Superior incompleto ou equivalente",847771.85552749,19418617.1336608,4.3658
2018,4,"Pará","Fundamental incompleto ou equivalente",3363029.0080898,7639913.05386076,44.0192
2018,4,"Pará","Médio completo ou equivalente",1632476.59203663,7639913.05386076,21.3677
2018,4,"Pará","Sem instrução e menos de 1 ano de estudo",677635.17160337,7639913.05386076,8.8697
2018,4,"Pará","Médio incompleto ou equivalente",652968.54743921,7639913.05386076,8.5468
2018,4,"Pará","Fundamental completo ou equivalente",542102.15101655,7639913.05386076,7.0957
2018,4,"Pará","Superior completo",515267.90852643,7639913.05386076,6.7444
2018,4,"Pará","Superior incompleto ou equivalente",256433.67514877,7639913.05386076,3.3565
2018,4,"Paraíba","Fundamental incompleto ou equivalente",1629925.86212111,3704850.6206298,43.9944
2018,4,"Paraíba","Médio completo ou equivalente",706205.5288802,3704850.6206298,19.0616
2018,4,"Paraíba","Sem instrução e menos de 1 ano de estudo",459582.73208335,3704850.6206298,12.4049
2018,4,"Paraíba","Superior completo",320206.77795171,3704850.6206298,8.6429
2018,4,"Paraíba","Fundamental completo ou equivalente",231243.67952896,3704850.6206298,6.2416
2018,4,"Paraíba","Médio incompleto ou equivalente",217834.90674609,3704850.6206298,5.8797
2018,4,"Paraíba","Superior incompleto ou equivalente",139851.13331838,3704850.6206298,3.7748
2018,4,"Paraná","Fundamental incompleto ou equivalente",3905418.45737507,10591469.3752739,36.8732
2018,4,"Paraná","Médio completo ou equivalente",2473462.93737609,10591469.3752739,23.3534
2018,4,"Paraná","Superior completo",1439297.66155999,10591469.3752739,13.5892
2018,4,"Paraná","Fundamental completo ou equivalente",917522.06934844,10591469.3752739,8.6628
2018,4,"Paraná","Médio incompleto ou equivalente",723442.78087137,10591469.3752739,6.8304
2018,4,"Paraná","Sem instrução e menos de 1 ano de estudo",667790.56350315,10591469.3752739,6.305
2018,4,"Paraná","Superior incompleto ou equivalente",464534.90523978,10591469.3752739,4.3859
2018,4,"Pernambuco","Fundamental incompleto ou equivalente",3324085.2373432,8619376.71685321,38.5653
2018,4,"Pernambuco","Médio completo ou equivalente",2122708.31186793,8619376.71685321,24.6272
2018,4,"Pernambuco","Sem instrução e menos de 1 ano de estudo",915389.26414842,8619376.71685321,10.6201
2018,4,"Pernambuco","Superior completo",811950.62456666,8619376.71685321,9.4201
2018,4,"Pernambuco","Fundamental completo ou equivalente",567013.00278012,8619376.71685321,6.5784
2018,4,"Pernambuco","Médio incompleto ou equivalente",555022.16712171,8619376.71685321,6.4392
2018,4,"Pernambuco","Superior incompleto ou equivalente",323208.10902517,8619376.71685321,3.7498
2018,4,"Piauí","Fundamental incompleto ou equivalente",1330655.64658819,3051215.39059277,43.6107
2018,4,"Piauí","Médio completo ou equivalente",553175.84916347,3051215.39059277,18.1297
2018,4,"Piauí","Sem instrução e menos de 1 ano de estudo",359451.13343643,3051215.39059277,11.7806
2018,4,"Piauí","Superior completo",248674.56495608,3051215.39059277,8.15
2018,4,"Piauí","Fundamental completo ou equivalente",218425.38967215,3051215.39059277,7.1586
2018,4,"Piauí","Médio incompleto ou equivalente",217013.21272121,3051215.39059277,7.1124
2018,4,"Piauí","Superior incompleto ou equivalente",123819.59405524,3051215.39059277,4.058
2018,4,"Rio de Janeiro","Fundamental incompleto ou equivalente",4693877.67592441,16095695.5713764,29.1623
2018,4,"Rio de Janeiro","Médio completo ou equivalente",4630653.4254632,16095695.5713764,28.7695
2018,4,"Rio de Janeiro","Superior completo",2504950.92720983,16095695.5713764,15.5629
2018,4,"Rio de Janeiro","Fundamental completo ou equivalente",1401652.55038835,16095695.5713764,8.7082
2018,4,"Rio de Janeiro","Médio incompleto ou equivalente",1060027.71588443,16095695.5713764,6.5858
2018,4,"Rio de Janeiro","Superior incompleto ou equivalente",925891.60631014,16095695.5713764,5.7524
2018,4,"Rio de Janeiro","Sem instrução e menos de 1 ano de estudo",878641.67019607,16095695.5713764,5.4589
2018,4,"Rio Grande do Norte","Fundamental incompleto ou equivalente",1365675.9998558,3149927.86497189,43.3558
2018,4,"Rio Grande do Norte","Médio completo ou equivalente",668411.72036957,3149927.86497189,21.2199
2018,4,"Rio Grande do Norte","Superior completo",307213.16583944,3149927.86497189,9.753
2018,4,"Rio Grande do Norte","Sem instrução e menos de 1 ano de estudo",268093.69535282,3149927.86497189,8.5111
2018,4,"Rio Grande do Norte","Fundamental completo ou equivalente",205774.82426231,3149927.86497189,6.5327
2018,4,"Rio Grande do Norte","Médio incompleto ou equivalente",203249.15615128,3149927.86497189,6.4525
2018,4,"Rio Grande do Norte","Superior incompleto ou equivalente",131509.30314067,3149927.86497189,4.175
2018,4,"Rio Grande do Sul","Fundamental incompleto ou equivalente",3937745.60343921,10417461.0348255,37.7995
2018,4,"Rio Grande do Sul","Médio completo ou equivalente",2314080.60800548,10417461.0348255,22.2135
2018,4,"Rio Grande do Sul","Superior completo",1289386.52615139,10417461.0348255,12.3772
2018,4,"Rio Grande do Sul","Fundamental completo ou equivalente",1028796.70780334,10417461.0348255,9.8757
2018,4,"Rio Grande do Sul","Médio incompleto ou equivalente",680162.13970183,10417461.0348255,6.5291
2018,4,"Rio Grande do Sul","Superior incompleto ou equivalente",643693.14592491,10417461.0348255,6.179
2018,4,"Rio Grande do Sul","Sem instrução e menos de 1 ano de estudo",523596.30379936,10417461.0348255,5.0261
2018,4,"Rondônia","Fundamental incompleto ou equivalente",658179.98983297,1553205.67817995,42.3756
2018,4,"Rondônia","Médio completo ou equivalente",337234.22714548,1553205.67817995,21.7121
2018,4,"Rondônia","Sem instrução e menos de 1 ano de estudo",130040.9126598,1553205.67817995,8.3724
2018,4,"Rondônia","Superior completo",121257.83750416,1553205.67817995,7.8069
2018,4,"Rondônia","Médio incompleto ou equivalente",118251.04766502,1553205.67817995,7.6134
2018,4,"Rondônia","Fundamental completo ou equivalente",113057.63092116,1553205.67817995,7.279
2018,4,"Rondônia","Superior incompleto ou equivalente",75184.03245136,1553205.67817995,4.8406
2018,4,"Roraima","Fundamental incompleto ou equivalente",151496.07701896,480018.01046781,31.5605
2018,4,"Roraima","Médio completo ou equivalente",124827.44478084,480018.01046781,26.0047
2018,4,"Roraima","Superior completo",59735.6384834,480018.01046781,12.4445
2018,4,"Roraima","Sem instrução e menos de 1 ano de estudo",44342.74475028,480018.01046781,9.2377
2018,4,"Roraima","Médio incompleto ou equivalente",38613.74240258,480018.01046781,8.0442
2018,4,"Roraima","Superior incompleto ou equivalente",32009.84169076,480018.01046781,6.6685
2018,4,"Roraima","Fundamental completo ou equivalente",28992.52134099,480018.01046781,6.0399
2018,4,"Santa Catarina","Fundamental incompleto ou equivalente",2364121.65515315,6826162.1649135,34.6332
2018,4,"Santa Catarina","Médio completo ou equivalente",1595147.02119102,6826162.1649135,23.3681
2018,4,"Santa Catarina","Superior completo",951119.40990178,6826162.1649135,13.9334
2018,4,"Santa Catarina","Fundamental completo ou equivalente",732211.32790066,6826162.1649135,10.7265
2018,4,"Santa Catarina","Médio incompleto ou equivalente",436673.27342553,6826162.1649135,6.3971
2018,4,"Santa Catarina","Superior incompleto ou equivalente",379777.472501,6826162.1649135,5.5636
2018,4,"Santa Catarina","Sem instrução e menos de 1 ano de estudo",367112.00484036,6826162.1649135,5.378
2018,4,"São Paulo","Fundamental incompleto ou equivalente",12548771.8157009,42115757.2750244,29.7959
2018,4,"São Paulo","Médio completo ou equivalente",12074434.3548246,42115757.2750244,28.6696
2018,4,"São Paulo","Superior completo",6960644.54760386,42115757.2750244,16.5274
2018,4,"São Paulo","Fundamental completo ou equivalente",3302562.12372868,42115757.2750244,7.8416
2018,4,"São Paulo","Médio incompleto ou equivalente",2849564.33497779,42115757.2750244,6.766
2018,4,"São Paulo","Sem instrução e menos de 1 ano de estudo",2190940.43784668,42115757.2750244,5.2022
2018,4,"São Paulo","Superior incompleto ou equivalente",2188839.66034188,42115757.2750244,5.1972
2018,4,"Sergipe","Fundamental incompleto ou equivalente",884990.50849474,2068576.37829924,42.7826
2018,4,"Sergipe","Médio completo ou equivalente",416391.5167506,2068576.37829924,20.1294
2018,4,"Sergipe","Sem instrução e menos de 1 ano de estudo",223487.6762911,2068576.37829924,10.8039
2018,4,"Sergipe","Superior completo",170122.14689903,2068576.37829924,8.2241
2018,4,"Sergipe","Fundamental completo ou equivalente",146303.24052368,2068576.37829924,7.0727
2018,4,"Sergipe","Médio incompleto ou equivalente",139307.18223477,2068576.37829924,6.7344
2018,4,"Sergipe","Superior incompleto ou equivalente",87974.10710532,2068576.37829924,4.2529
2018,4,"Tocantins","Fundamental incompleto ou equivalente",519805.7585807,1380203.88402158,37.6615
2018,4,"Tocantins","Médio completo ou equivalente",312021.06319693,1380203.88402158,22.6069
2018,4,"Tocantins","Sem instrução e menos de 1 ano de estudo",146705.48675995,1380203.88402158,10.6293
2018,4,"Tocantins","Superior completo",144332.10153219,1380203.88402158,10.4573
2018,4,"Tocantins","Médio incompleto ou equivalente",109580.08113211,1380203.88402158,7.9394
2018,4,"Tocantins","Fundamental completo ou equivalente",88071.35201123,1380203.88402158,6.381
2018,4,"Tocantins","Superior incompleto ou equivalente",59688.04080847,1380203.88402158,4.3246
2019,4,"Acre","Fundamental incompleto ou equivalente",286756.19551353,764982.449504,37.4853
2019,4,"Acre","Médio completo ou equivalente",161969.02302122,764982.449504,21.1729
2019,4,"Acre","Sem instrução e menos de 1 ano de estudo",90805.87275816,764982.449504,11.8703
2019,4,"Acre","Superior completo",82500.63093212,764982.449504,10.7846
2019,4,"Acre","Médio incompleto ou equivalente",57339.6579067,764982.449504,7.4956
2019,4,"Acre","Fundamental completo ou equivalente",55044.80367007,764982.449504,7.1956
2019,4,"Acre","Superior incompleto ou equivalente",30566.2657022,764982.449504,3.9957
2019,4,"Alagoas","Fundamental incompleto ou equivalente",1280068.84218378,2964523.17703108,43.1796
2019,4,"Alagoas","Médio completo ou equivalente",562709.42711674,2964523.17703108,18.9814
2019,4,"Alagoas","Sem instrução e menos de 1 ano de estudo",409657.4075064,2964523.17703108,13.8187
2019,4,"Alagoas","Superior completo",228238.16282467,2964523.17703108,7.699
2019,4,"Alagoas","Médio incompleto ou equivalente",204131.48406898,2964523.17703108,6.8858
2019,4,"Alagoas","Fundamental completo ou equivalente",194598.59387291,2964523.17703108,6.5642
2019,4,"Alagoas","Superior incompleto ou equivalente",85119.2594576,2964523.17703108,2.8713
2019,4,"Amapá","Fundamental incompleto ou equivalente",233925.71028697,700720.47947828,33.3836
2019,4,"Amapá","Médio completo ou equivalente",176364.29594818,700720.47947828,25.169
2019,4,"Amapá","Superior completo",74738.67263483,700720.47947828,10.666
2019,4,"Amapá","Sem instrução e menos de 1 ano de estudo",69163.13073138,700720.47947828,9.8703
2019,4,"Amapá","Médio incompleto ou equivalente",54837.57197383,700720.47947828,7.8259
2019,4,"Amapá","Fundamental completo ou equivalente",51878.85079118,700720.47947828,7.4036
2019,4,"Amapá","Superior incompleto ou equivalente",39812.24711191,700720.47947828,5.6816
2019,4,"Amazonas","Fundamental incompleto ou equivalente",1300991.07316818,3576204.67889263,36.3791
2019,4,"Amazonas","Médio completo ou equivalente",924843.26738423,3576204.67889263,25.861
2019,4,"Amazonas","Superior completo",363182.01194731,3576204.67889263,10.1555
2019,4,"Amazonas","Sem instrução e menos de 1 ano de estudo",304071.17631481,3576204.67889263,8.5026
2019,4,"Amazonas","Médio incompleto ou equivalente",278401.60071542,3576204.67889263,7.7848
2019,4,"Amazonas","Fundamental completo ou equivalente",235996.87139076,3576204.67889263,6.5991
2019,4,"Amazonas","Superior incompleto ou equivalente",168718.67797192,3576204.67889263,4.7178
2019,4,"Bahia","Fundamental incompleto ou equivalente",5432239.57513148,13637215.7273298,39.8339
2019,4,"Bahia","Médio completo ou equivalente",3213011.42149893,13637215.7273298,23.5606
2019,4,"Bahia","Sem instrução e menos de 1 ano de estudo",1752632.1494616,13637215.7273298,12.8518
2019,4,"Bahia","Superior completo",993240.61303405,13637215.7273298,7.2833
2019,4,"Bahia","Médio incompleto ou equivalente",988001.03133281,13637215.7273298,7.2449
2019,4,"Bahia","Fundamental completo ou equivalente",802278.92894612,13637215.7273298,5.883
2019,4,"Bahia","Superior incompleto ou equivalente",455812.00792478,13637215.7273298,3.3424
2019,4,"Ceará","Fundamental incompleto ou equivalente",3149573.55911602,8371524.21192526,37.6225
2019,4,"Ceará","Médio completo ou equivalente",1909059.82821262,8371524.21192526,22.8042
2019,4,"Ceará","Sem instrução e menos de 1 ano de estudo",949930.96996959,8371524.21192526,11.3472
2019,4,"Ceará","Superior completo",740093.0784106,8371524.21192526,8.8406
2019,4,"Ceará","Fundamental completo ou equivalente",654437.46410068,8371524.21192526,7.8174
2019,4,"Ceará","Médio incompleto ou equivalente",634758.05287457,8371524.21192526,7.5823
2019,4,"Ceará","Superior incompleto ou equivalente",333671.25924118,8371524.21192526,3.9858
2019,4,"Distrito Federal","Fundamental incompleto ou equivalente",700867.66234453,2712865.06556069,25.835
2019,4,"Distrito Federal","Superior completo",677829.57019379,2712865.06556069,24.9857
2019,4,"Distrito Federal","Médio completo ou equivalente",677672.92424158,2712865.06556069,24.98
2019,4,"Distrito Federal","Superior incompleto ou equivalente",172899.24306107,2712865.06556069,6.3733
2019,4,"Distrito Federal","Fundamental completo ou equivalente",171190.42990282,2712865.06556069,6.3103
2019,4,"Distrito Federal","Médio incompleto ou equivalente",164371.34628421,2712865.06556069,6.059
2019,4,"Distrito Federal","Sem instrução e menos de 1 ano de estudo",148033.88953269,2712865.06556069,5.4567
2019,4,"Espírito Santo","Fundamental incompleto ou equivalente",1366868.64460237,3684323.68210134,37.0996
2019,4,"Espírito Santo","Médio completo ou equivalente",929235.95745219,3684323.68210134,25.2213
2019,4,"Espírito Santo","Superior completo",461284.90204635,3684323.68210134,12.5202
2019,4,"Espírito Santo","Fundamental completo ou equivalente",275354.68812526,3684323.68210134,7.4737
2019,4,"Espírito Santo","Sem instrução e menos de 1 ano de estudo",252356.16616843,3684323.68210134,6.8495
2019,4,"Espírito Santo","Médio incompleto ou equivalente",241131.89551926,3684323.68210134,6.5448
2019,4,"Espírito Santo","Superior incompleto ou equivalente",158091.42818748,3684323.68210134,4.2909
2019,4,"Goiás","Fundamental incompleto ou equivalente",2338184.3942756,6514936.11716668,35.8896
2019,4,"Goiás","Médio completo ou equivalente",1602964.71597268,6514936.11716668,24.6045
2019,4,"Goiás","Superior completo",787888.70747678,6514936.11716668,12.0936
2019,4,"Goiás","Médio incompleto ou equivalente",508614.95828318,6514936.11716668,7.8069
2019,4,"Goiás","Sem instrução e menos de 1 ano de estudo",470870.64040914,6514936.11716668,7.2276
2019,4,"Goiás","Fundamental completo ou equivalente",466848.30723354,6514936.11716668,7.1658
2019,4,"Goiás","Superior incompleto ou equivalente",339564.39351576,6514936.11716668,5.2121
2019,4,"Maranhão","Fundamental incompleto ou equivalente",2536507.58425115,6345205.85484309,39.9752
2019,4,"Maranhão","Médio completo ou equivalente",1433230.22913522,6345205.85484309,22.5876
2019,4,"Maranhão","Sem instrução e menos de 1 ano de estudo",832203.36781189,6345205.85484309,13.1155
2019,4,"Maranhão","Médio incompleto ou equivalente",487437.58800627,6345205.85484309,7.682
2019,4,"Maranhão","Fundamental completo ou equivalente",478196.61402978,6345205.85484309,7.5363
2019,4,"Maranhão","Superior completo",392040.62623481,6345205.85484309,6.1785
2019,4,"Maranhão","Superior incompleto ou equivalente",185589.84537397,6345205.85484309,2.9249
2019,4,"Mato Grosso","Fundamental incompleto ou equivalente",1189207.25415013,3237937.42885612,36.7273
2019,4,"Mato Grosso","Médio completo ou equivalente",712253.10227259,3237937.42885612,21.9971
2019,4,"Mato Grosso","Superior completo",383104.3219563,3237937.42885612,11.8317
2019,4,"Mato Grosso","Médio incompleto ou equivalente",295101.3084803,3237937.42885612,9.1139
2019,4,"Mato Grosso","Sem instrução e menos de 1 ano de estudo",264475.26508789,3237937.42885612,8.168
2019,4,"Mato Grosso","Fundamental completo ou equivalente",230912.39520354,3237937.42885612,7.1315
2019,4,"Mato Grosso","Superior incompleto ou equivalente",162883.78170537,3237937.42885612,5.0305
2019,4,"Mato Grosso do Sul","Fundamental incompleto ou equivalente",964871.30774504,2509885.50194553,38.4428
2019,4,"Mato Grosso do Sul","Médio completo ou equivalente",513235.41618122,2509885.50194553,20.4486
2019,4,"Mato Grosso do Sul","Superior completo",326085.91644411,2509885.50194553,12.9921
2019,4,"Mato Grosso do Sul","Fundamental completo ou equivalente",202822.93006585,2509885.50194553,8.081
2019,4,"Mato Grosso do Sul","Médio incompleto ou equivalente",183921.12635831,2509885.50194553,7.3279
2019,4,"Mato Grosso do Sul","Sem instrução e menos de 1 ano de estudo",175856.6292643,2509885.50194553,7.0066
2019,4,"Mato Grosso do Sul","Superior incompleto ou equivalente",143092.1758867,2509885.50194553,5.7011
2019,4,"Minas Gerais","Fundamental incompleto ou equivalente",7599405.40030565,19586815.4372238,38.7986
2019,4,"Minas Gerais","Médio completo ou equivalente",4705804.04601329,19586815.4372238,24.0254
2019,4,"Minas Gerais","Superior completo",2174219.22363484,19586815.4372238,11.1004
2019,4,"Minas Gerais","Fundamental completo ou equivalente",1686864.19987842,19586815.4372238,8.6122
2019,4,"Minas Gerais","Médio incompleto ou equivalente",1353714.02368693,19586815.4372238,6.9114
2019,4,"Minas Gerais","Sem instrução e menos de 1 ano de estudo",1186703.22670462,19586815.4372238,6.0587
2019,4,"Minas Gerais","Superior incompleto ou equivalente",880105.31700009,19586815.4372238,4.4934
2019,4,"Pará","Fundamental incompleto ou equivalente",3221093.57122286,7690238.73794823,41.8855
2019,4,"Pará","Médio completo ou equivalente",1717044.3333072,7690238.73794823,22.3276
2019,4,"Pará","Sem instrução e menos de 1 ano de estudo",679732.09107625,7690238.73794823,8.8389
2019,4,"Pará","Fundamental completo ou equivalente",626898.96533245,7690238.73794823,8.1519
2019,4,"Pará","Médio incompleto ou equivalente",605260.58358983,7690238.73794823,7.8705
2019,4,"Pará","Superior completo",563733.42518691,7690238.73794823,7.3305
2019,4,"Pará","Superior incompleto ou equivalente",276475.76823273,7690238.73794823,3.5952
2019,4,"Paraíba","Fundamental incompleto ou equivalente",1619443.08647876,3719881.10699809,43.5348
2019,4,"Paraíba","Médio completo ou equivalente",740575.12466231,3719881.10699809,19.9086
2019,4,"Paraíba","Sem instrução e menos de 1 ano de estudo",430192.49947448,3719881.10699809,11.5647
2019,4,"Paraíba","Superior completo",346736.9420639,3719881.10699809,9.3212
2019,4,"Paraíba","Médio incompleto ou equivalente",227832.48624772,3719881.10699809,6.1247
2019,4,"Paraíba","Fundamental completo ou equivalente",225412.77646247,3719881.10699809,6.0597
2019,4,"Paraíba","Superior incompleto ou equivalente",129688.19160845,3719881.10699809,3.4864
2019,4,"Paraná","Fundamental incompleto ou equivalente",3707705.2503206,10657554.0618443,34.7895
2019,4,"Paraná","Médio completo ou equivalente",2550883.23991347,10657554.0618443,23.935
2019,4,"Paraná","Superior completo",1512413.36983822,10657554.0618443,14.191
2019,4,"Paraná","Fundamental completo ou equivalente",918932.96319704,10657554.0618443,8.6224
2019,4,"Paraná","Médio incompleto ou equivalente",759794.29652913,10657554.0618443,7.1292
2019,4,"Paraná","Sem instrução e menos de 1 ano de estudo",710060.86776603,10657554.0618443,6.6625
2019,4,"Paraná","Superior incompleto ou equivalente",497764.07427985,10657554.0618443,4.6705
2019,4,"Pernambuco","Fundamental incompleto ou equivalente",3359389.47363619,8697300.2761954,38.6257
2019,4,"Pernambuco","Médio completo ou equivalente",2162914.23606619,8697300.2761954,24.8688
2019,4,"Pernambuco","Sem instrução e menos de 1 ano de estudo",933317.62774697,8697300.2761954,10.7311
2019,4,"Pernambuco","Superior completo",839061.87576475,8697300.2761954,9.6474
2019,4,"Pernambuco","Fundamental completo ou equivalente",575597.18563939,8697300.2761954,6.6181
2019,4,"Pernambuco","Médio incompleto ou equivalente",501867.65619843,8697300.2761954,5.7704
2019,4,"Pernambuco","Superior incompleto ou equivalente",325152.22114348,8697300.2761954,3.7385
2019,4,"Piauí","Fundamental incompleto ou equivalente",1340478.5614346,3087671.58342849,43.4139
2019,4,"Piauí","Médio completo ou equivalente",581870.93675009,3087671.58342849,18.845
2019,4,"Piauí","Sem instrução e menos de 1 ano de estudo",365473.68974794,3087671.58342849,11.8365
2019,4,"Piauí","Superior completo",261725.48050262,3087671.58342849,8.4765
2019,4,"Piauí","Médio incompleto ou equivalente",215004.06147984,3087671.58342849,6.9633
2019,4,"Piauí","Fundamental completo ou equivalente",202159.20085056,3087671.58342849,6.5473
2019,4,"Piauí","Superior incompleto ou equivalente",120959.65266284,3087671.58342849,3.9175
2019,4,"Rio de Janeiro","Médio completo ou equivalente",4715740.4447488,16185052.4336962,29.1364
2019,4,"Rio de Janeiro","Fundamental incompleto ou equivalente",4618655.67906972,16185052.4336962,28.5366
2019,4,"Rio de Janeiro","Superior completo",2649531.5068139,16185052.4336962,16.3702
2019,4,"Rio de Janeiro","Fundamental completo ou equivalente",1319591.69827109,16185052.4336962,8.1532
2019,4,"Rio de Janeiro","Médio incompleto ou equivalente",1062203.64547337,16185052.4336962,6.5629
2019,4,"Rio de Janeiro","Superior incompleto ou equivalente",964494.32784245,16185052.4336962,5.9592
2019,4,"Rio de Janeiro","Sem instrução e menos de 1 ano de estudo",854835.13147684,16185052.4336962,5.2816
2019,4,"Rio Grande do Norte","Fundamental incompleto ou equivalente",1293554.79623928,3154776.77469527,41.0031
2019,4,"Rio Grande do Norte","Médio completo ou equivalente",657212.92474907,3154776.77469527,20.8323
2019,4,"Rio Grande do Norte","Superior completo",333778.4662733,3154776.77469527,10.5801
2019,4,"Rio Grande do Norte","Sem instrução e menos de 1 ano de estudo",304877.04669575,3154776.77469527,9.664
2019,4,"Rio Grande do Norte","Médio incompleto ou equivalente",240938.80778952,3154776.77469527,7.6373
2019,4,"Rio Grande do Norte","Fundamental completo ou equivalente",191796.06183875,3154776.77469527,6.0795
2019,4,"Rio Grande do Norte","Superior incompleto ou equivalente",132618.6711096,3154776.77469527,4.2037
2019,4,"Rio Grande do Sul","Fundamental incompleto ou equivalente",3792891.78565668,10424497.7550451,36.3844
2019,4,"Rio Grande do Sul","Médio completo ou equivalente",2338369.32648795,10424497.7550451,22.4315
2019,4,"Rio Grande do Sul","Superior completo",1396618.75769166,10424497.7550451,13.3975
2019,4,"Rio Grande do Sul","Fundamental completo ou equivalente",1018986.36408706,10424497.7550451,9.7749
2019,4,"Rio Grande do Sul","Médio incompleto ou equivalente",684995.09507812,10424497.7550451,6.571
2019,4,"Rio Grande do Sul","Superior incompleto ou equivalente",648989.56152059,10424497.7550451,6.2256
2019,4,"Rio Grande do Sul","Sem instrução e menos de 1 ano de estudo",543646.86452308,10424497.7550451,5.2151
2019,4,"Rondônia","Fundamental incompleto ou equivalente",626083.47985798,1559105.56371823,40.1566
2019,4,"Rondônia","Médio completo ou equivalente",349782.61668313,1559105.56371823,22.4348
2019,4,"Rondônia","Superior completo",153748.26002691,1559105.56371823,9.8613
2019,4,"Rondônia","Médio incompleto ou equivalente",131846.15121872,1559105.56371823,8.4565
2019,4,"Rondônia","Fundamental completo ou equivalente",114854.74175715,1559105.56371823,7.3667
2019,4,"Rondônia","Sem instrução e menos de 1 ano de estudo",113934.79761502,1559105.56371823,7.3077
2019,4,"Rondônia","Superior incompleto ou equivalente",68855.51655932,1559105.56371823,4.4163
2019,4,"Roraima","Fundamental incompleto ou equivalente",151706.05891076,490119.94189545,30.9528
2019,4,"Roraima","Médio completo ou equivalente",134033.96911686,490119.94189545,27.3472
2019,4,"Roraima","Superior completo",59128.8335646,490119.94189545,12.0642
2019,4,"Roraima","Sem instrução e menos de 1 ano de estudo",46250.26047718,490119.94189545,9.4365
2019,4,"Roraima","Médio incompleto ou equivalente",40544.84989686,490119.94189545,8.2724
2019,4,"Roraima","Superior incompleto ou equivalente",30653.8658212,490119.94189545,6.2544
2019,4,"Roraima","Fundamental completo ou equivalente",27802.10410799,490119.94189545,5.6725
2019,4,"Santa Catarina","Fundamental incompleto ou equivalente",2342407.18393804,6951263.70377514,33.6976
2019,4,"Santa Catarina","Médio completo ou equivalente",1672475.77583707,6951263.70377514,24.06
2019,4,"Santa Catarina","Superior completo",994946.32802142,6951263.70377514,14.3132
2019,4,"Santa Catarina","Fundamental completo ou equivalente",754811.46537535,6951263.70377514,10.8586
2019,4,"Santa Catarina","Médio incompleto ou equivalente",478312.24046345,6951263.70377514,6.8809
2019,4,"Santa Catarina","Sem instrução e menos de 1 ano de estudo",360034.04716001,6951263.70377514,5.1794
2019,4,"Santa Catarina","Superior incompleto ou equivalente",348276.6629798,6951263.70377514,5.0103
2019,4,"São Paulo","Médio completo ou equivalente",12322328.402971,42266810.9409015,29.1537
2019,4,"São Paulo","Fundamental incompleto ou equivalente",12262935.9771864,42266810.9409015,29.0132
2019,4,"São Paulo","Superior completo",7140109.96653236,42266810.9409015,16.8929
2019,4,"São Paulo","Fundamental completo ou equivalente",3314226.49140671,42266810.9409015,7.8412
2019,4,"São Paulo","Médio incompleto ou equivalente",2838738.858098,42266810.9409015,6.7162
2019,4,"São Paulo","Sem instrução e menos de 1 ano de estudo",2243345.34966685,42266810.9409015,5.3076
2019,4,"São Paulo","Superior incompleto ou equivalente",2145125.89504023,42266810.9409015,5.0752
2019,4,"Sergipe","Fundamental incompleto ou equivalente",897422.56059157,2077001.85574729,43.2076
2019,4,"Sergipe","Médio completo ou equivalente",441279.63145414,2077001.85574729,21.246
2019,4,"Sergipe","Sem instrução e menos de 1 ano de estudo",192784.2469699,2077001.85574729,9.2819
2019,4,"Sergipe","Superior completo",183811.79709317,2077001.85574729,8.8499
2019,4,"Sergipe","Médio incompleto ou equivalente",151692.77268929,2077001.85574729,7.3034
2019,4,"Sergipe","Fundamental completo ou equivalente",125576.36322157,2077001.85574729,6.046
2019,4,"Sergipe","Superior incompleto ou equivalente",84434.48372765,2077001.85574729,4.0652
2019,4,"Tocantins","Fundamental incompleto ou equivalente",539822.52982605,1398944.45289915,38.5878
2019,4,"Tocantins","Médio completo ou equivalente",320214.43343403,1398944.45289915,22.8897
2019,4,"Tocantins","Superior completo",152091.62856604,1398944.45289915,10.8719
2019,4,"Tocantins","Sem instrução e menos de 1 ano de estudo",135888.12482948,1398944.45289915,9.7136
2019,4,"Tocantins","Médio incompleto ou equivalente",100969.70558431,1398944.45289915,7.2176
2019,4,"Tocantins","Fundamental completo ou equivalente",83910.81899533,1398944.45289915,5.9982
2019,4,"Tocantins","Superior incompleto ou equivalente",66047.21166391,1398944.45289915,4.7212
2020,4,"Acre","Fundamental incompleto ou equivalente",269860.99558484,773926.96126357,34.8691
2020,4,"Acre","Médio completo ou equivalente",168756.0312899,773926.96126357,21.8052
