"Ano","Trimestre","periodo","unidade_da_federacao","peso_ponderado_superior_completo","total_ponderado_superior_completo_periodo","percentual"
2025,3,"2025-T3","BA",1383759.66731395,31666936.2508065,4.3697
2025,3,"2025-T3","GO",1077087.99523228,31666936.2508065,3.4013
2025,3,"2025-T3","PE",1065213.45732408,31666936.2508065,3.3638
2025,3,"2025-T3","CE",873820.72916289,31666936.2508065,2.7594
2025,3,"2025-T3","DF",873375.53285315,31666936.2508065,2.758
2025,3,"2025-T3","PA",745811.75312887,31666936.2508065,2.3552
2025,3,"2025-T3","ES",616676.97982236,31666936.2508065,1.9474
2025,3,"2025-T3","MA",555938.24397761,31666936.2508065,1.7556
2025,3,"2025-T3","MT",529736.90489277,31666936.2508065,1.6728
2025,3,"2025-T3","AM",493558.76757625,31666936.2508065,1.5586
2025,3,"2025-T3","PB",433780.62927672,31666936.2508065,1.3698
2025,3,"2025-T3","MS",424332.13600867,31666936.2508065,1.34
2025,3,"2025-T3","RN",409565.40603722,31666936.2508065,1.2934
2025,3,"2025-T3","PI",356556.45145207,31666936.2508065,1.126
2025,3,"2025-T3","AL",289537.54142292,31666936.2508065,0.9143
2025,3,"2025-T3","SE",247353.51627353,31666936.2508065,0.7811
2025,3,"2025-T3","TO",225844.1289511,31666936.2508065,0.7132
2025,3,"2025-T3","RO",200547.88835895,31666936.2508065,0.6333
2025,3,"2025-T3","AP",118295.37573433,31666936.2508065,0.3736
2025,3,"2025-T3","AC",100488.86001462,31666936.2508065,0.3173
2025,3,"2025-T3","RR",89915.52176547,31666936.2508065,0.2839
2025,4,"2025-T4","SP",9317154.76793597,32325029.0762135,28.8233
2025,4,"2025-T4","RJ",3216175.46708029,32325029.0762135,9.9495
2025,4,"2025-T4","MG",3074677.74084798,32325029.0762135,9.5118
2025,4,"2025-T4","PR",2022331.94069336,32325029.0762135,6.2562
2025,4,"2025-T4","RS",1809480.6729377,32325029.0762135,5.5978
2025,4,"2025-T4","BA",1462193.00816655,32325029.0762135,4.5234
2025,4,"2025-T4","SC",1459712.03945596,32325029.0762135,4.5157
2025,4,"2025-T4","PE",1149735.61147941,32325029.0762135,3.5568
2025,4,"2025-T4","GO",1125249.29931907,32325029.0762135,3.481
2025,4,"2025-T4","DF",897017.55516898,32325029.0762135,2.775
2025,4,"2025-T4","CE",891456.23186178,32325029.0762135,2.7578
2025,4,"2025-T4","PA",694095.31540485,32325029.0762135,2.1472
2025,4,"2025-T4","ES",605459.75754184,32325029.0762135,1.873
2025,4,"2025-T4","MA",557527.29751299,32325029.0762135,1.7248
2025,4,"2025-T4","MT",538300.75585689,32325029.0762135,1.6653
2025,4,"2025-T4","AM",477377.75976133,32325029.0762135,1.4768
2025,4,"2025-T4","PB",448486.20723318,32325029.0762135,1.3874
2025,4,"2025-T4","MS",432827.85897561,32325029.0762135,1.339
2025,4,"2025-T4","RN",432470.60721029,32325029.0762135,1.3379
2025,4,"2025-T4","PI",374182.17330195,32325029.0762135,1.1576
2025,4,"2025-T4","AL",304895.81120301,32325029.0762135,0.9432
2025,4,"2025-T4","SE",260752.39118869,32325029.0762135,0.8067
2025,4,"2025-T4","TO",226496.1225429,32325029.0762135,0.7007
2025,4,"2025-T4","RO",223271.06493159,32325029.0762135,0.6907
2025,4,"2025-T4","AP",119976.5261938,32325029.0762135,0.3712
2025,4,"2025-T4","AC",108492.11051009,32325029.0762135,0.3356
2025,4,"2025-T4","RR",95232.98189742,32325029.0762135,0.2946
2026,1,"2026-T1","SP",9191543.81499965,32574066.4632431,28.2174
2026,1,"2026-T1","RJ",3310828.92187544,32574066.4632431,10.164
2026,1,"2026-T1","MG",3139289.18124303,32574066.4632431,9.6374
2026,1,"2026-T1","PR",2038111.8992504,32574066.4632431,6.2569
2026,1,"2026-T1","RS",1871313.96631982,32574066.4632431,5.7448
2026,1,"2026-T1","BA",1492134.88189796,32574066.4632431,4.5807
2026,1,"2026-T1","SC",1457331.94673171,32574066.4632431,4.4739
2026,1,"2026-T1","PE",1144847.90169798,32574066.4632431,3.5146
2026,1,"2026-T1","GO",1104145.1361627,32574066.4632431,3.3896
2026,1,"2026-T1","DF",932302.3796527,32574066.4632431,2.8621
2026,1,"2026-T1","CE",909935.59621232,32574066.4632431,2.7934
2026,1,"2026-T1","PA",716250.45753076,32574066.4632431,2.1988
2026,1,"2026-T1","ES",600966.63243871,32574066.4632431,1.8449
2026,1,"2026-T1","MA",579006.1979573,32574066.4632431,1.7775
2026,1,"2026-T1","MT",550932.64382963,32574066.4632431,1.6913
2026,1,"2026-T1","AM",477255.23396453,32574066.4632431,1.4651
2026,1,"2026-T1","PB",473403.45983838,32574066.4632431,1.4533
2026,1,"2026-T1","RN",437612.84243422,32574066.4632431,1.3434
2026,1,"2026-T1","MS",430835.39847017,32574066.4632431,1.3226
2026,1,"2026-T1","PI",383027.87770623,32574066.4632431,1.1759
2026,1,"2026-T1","AL",302275.47552975,32574066.4632431,0.928
2026,1,"2026-T1","SE",259509.96845528,32574066.4632431,0.7967
2026,1,"2026-T1","TO",225808.87690162,32574066.4632431,0.6932
2026,1,"2026-T1","RO",222918.72724463,32574066.4632431,0.6843
2026,1,"2026-T1","AP",123784.20567412,32574066.4632431,0.38
2026,1,"2026-T1","AC",108908.97758176,32574066.4632431,0.3343
2026,1,"2026-T1","RR",89783.8616423,32574066.4632431,0.2756
