"Ano","Trimestre","periodo","ocupacao_codigo","ocupacao_nome","ocupacao_nivel_superior","peso_total_ocupados_ocupacao","registros_total_ocupados_ocupacao","peso_universo_superior_completo_classificado_ocupacao","registros_universo_superior_completo_classificado_ocupacao","peso_sobreeducados","registros_sobreeducados","percentual_sobreeducados_no_total_ocupados_ocupacao","percentual_sobreeducados_entre_superior_completo_classificado_ocupacao","peso_sobreeducados_total_periodo","participacao_da_ocupacao_no_total_sobreeducados_periodo"
2019,4,"2019-T4","5411","Bombeiros",0,35625.01042745,73,6054.41826873,9,6054.41826873,9,16.9949,100,7064669.34677607,0.0857
2019,4,"2019-T4","3141","Técnicos e profissionais de nível médio em ciências biológicas (exclusive da medicina)",0,14569.31683656,35,5974.55960269,15,5974.55960269,15,41.0078,100,7064669.34677607,0.0846
2019,4,"2019-T4","9411","Preparadores de comidas rápidas",0,123433.27698893,324,5829.78785178,15,5829.78785178,15,4.723,100,7064669.34677607,0.0825
2019,4,"2019-T4","7421","Mecânicos e reparadores em eletrônica",0,91214.15902865,177,5785.38862991,13,5785.38862991,13,6.3426,100,7064669.34677607,0.0819
2019,4,"2019-T4","4227","Entrevistadores de pesquisas de mercado",0,23018.37324108,42,5761.06998731,15,5761.06998731,15,25.0281,100,7064669.34677607,0.0815
2019,4,"2019-T4","7119","Outros trabalhadores qualificados e operários da construção não classificados anteriormente",0,137050.65331039,414,5477.49674443,13,5477.49674443,13,3.9967,100,7064669.34677607,0.0775
2019,4,"2019-T4","7212","Soldadores e oxicortadores",0,260209.64043449,554,5396.070167,9,5396.070167,9,2.0737,100,7064669.34677607,0.0764
2019,4,"2019-T4","5321","Trabalhadores de cuidados pessoais em instituições",0,54889.60348478,114,5150.58480056,7,5150.58480056,7,9.3835,100,7064669.34677607,0.0729
2019,4,"2019-T4","5212","Vendedores ambulantes de serviços de alimentação",0,394833.37656665,1083,5050.90916871,19,5050.90916871,19,1.2793,100,7064669.34677607,0.0715
2019,4,"2019-T4","7214","Montadores de estruturas metálicas",0,92312.49210173,211,5023.97271233,4,5023.97271233,4,5.4424,100,7064669.34677607,0.0711
2019,4,"2019-T4","3413","Auxiliares leigos de religião",0,12997.64674477,25,4944.20736413,9,4944.20736413,9,38.0393,100,7064669.34677607,0.07
2019,4,"2019-T4","8344","Operadores de empilhadeiras",0,202448.96457175,375,4874.73438707,10,4874.73438707,10,2.4079,100,7064669.34677607,0.069
2019,4,"2019-T4","3514","Técnicos da web",0,14415.16760989,30,4641.80944191,9,4641.80944191,9,32.2009,100,7064669.34677607,0.0657
2019,4,"2019-T4","3256","assistentes de medicina",0,30224.75275165,60,4595.96808227,7,4595.96808227,7,15.206,100,7064669.34677607,0.0651
2019,4,"2019-T4","5112","Fiscais e cobradores de transportes públicos",0,125088.41981832,283,4536.85808696,12,4536.85808696,12,3.6269,100,7064669.34677607,0.0642
2019,4,"2019-T4","4212","Coletores de apostas e de jogos",0,84044.99471534,201,4430.86391394,7,4430.86391394,7,5.272,100,7064669.34677607,0.0627
2019,4,"2019-T4","4313","Trabalhadores encarregados de folha de pagamento",0,7117.72191719,14,4395.41905771,9,4395.41905771,9,61.7532,100,7064669.34677607,0.0622
2019,4,"2019-T4","3435","Outros profissionais de nível médio em atividades culturais e artísticas",0,24710.60786187,49,4378.77373443,7,4378.77373443,7,17.7202,100,7064669.34677607,0.062
2019,4,"2019-T4","9629","Outras ocupações elementares não classificadas anteriormente",0,192175.87336693,511,4347.68089153,11,4347.68089153,11,2.2623,100,7064669.34677607,0.0615
2019,4,"2019-T4","7515","Trabalhadores da degustação e classificação de alimentos e bebidas",0,17052.08195252,36,4059.48765887,8,4059.48765887,8,23.8064,100,7064669.34677607,0.0575
2019,4,"2019-T4","3214","Técnicos de próteses médicas e dentárias",0,49566.99005262,100,4047.93146791,11,4047.93146791,11,8.1666,100,7064669.34677607,0.0573
2019,4,"2019-T4","9612","Classificadores de resíduos",0,253563.48873488,567,3974.25055807,10,3974.25055807,10,1.5674,100,7064669.34677607,0.0563
2019,4,"2019-T4","9510","Trabalhadores ambulantes dos serviços e afins",0,78042.38293975,155,3867.543398,8,3867.543398,8,4.9557,100,7064669.34677607,0.0547
2019,4,"2019-T4","4411","Trabalhadores de bibliotecas",0,11314.00760528,26,3836.3012536,8,3836.3012536,8,33.9075,100,7064669.34677607,0.0543
2019,4,"2019-T4","6122","Avicultores e trabalhadores qualificados da avicultura",0,138077.87752411,675,3805.01934091,18,3805.01934091,18,2.7557,100,7064669.34677607,0.0539
2019,4,"2019-T4","7413","Instaladores e reparadores de linhas elétricas",0,62967.17962938,114,3691.83712537,6,3691.83712537,6,5.8631,100,7064669.34677607,0.0523
2019,4,"2019-T4","3259","Profissionais de nível médio da saúde não classificados anteriormente",0,32669.49221783,50,3651.77184831,6,3651.77184831,6,11.1779,100,7064669.34677607,0.0517
2019,4,"2019-T4","7132","Lustradores",0,181484.49212508,369,3607.65931921,9,3607.65931921,9,1.9879,100,7064669.34677607,0.0511
2019,4,"2019-T4","9212","Trabalhadores elementares da pecuária",0,569684.57602049,2778,3535.46500532,14,3535.46500532,14,0.6206,100,7064669.34677607,0.05
2019,4,"2019-T4","8341","Operadores de máquinas agrícolas e florestais móveis",0,296562.98087091,1051,3408.60264931,10,3408.60264931,10,1.1494,100,7064669.34677607,0.0482
2019,4,"2019-T4","3111","Técnicos em ciências físicas e químicas",0,20216.13415548,48,3346.91691053,11,3346.91691053,11,16.5557,100,7064669.34677607,0.0474
2019,4,"2019-T4","7321","Trabalhadores da pré-impressão gráfica",0,20659.19540369,37,3282.43538946,5,3282.43538946,5,15.8885,100,7064669.34677607,0.0465
2019,4,"2019-T4","3314","Profissionais de nível médio de serviços estatísticos, matemáticos e afins",0,75239.96329007,137,3246.52174319,5,3246.52174319,5,4.3149,100,7064669.34677607,0.046
2019,4,"2019-T4","8212","Montadores de equipamentos elétricos e eletrônicos",0,88260.38629857,171,3219.0609325,9,3219.0609325,9,3.6472,100,7064669.34677607,0.0456
2019,4,"2019-T4","7115","Carpinteiros",0,208176.5336531,549,3128.98686158,7,3128.98686158,7,1.503,100,7064669.34677607,0.0443
2019,4,"2019-T4","8142","Operadores de máquinas para fabricar produtos de material plástico",0,150972.17689595,245,3126.12690818,7,3126.12690818,7,2.0707,100,7064669.34677607,0.0443
2019,4,"2019-T4","4415","Trabalhadores de arquivos",0,27925.47241799,61,3047.11768287,6,3047.11768287,6,10.9116,100,7064669.34677607,0.0431
2019,4,"2019-T4","8113","Perfuradores e sondadores de poços e afins",0,24723.02588562,53,3037.52703862,6,3037.52703862,6,12.2862,100,7064669.34677607,0.043
2019,4,"2019-T4","3354","Agentes de serviços de expedição de licenças e permissões",0,6187.67179847,16,2958.43733051,7,2958.43733051,7,47.8118,100,7064669.34677607,0.0419
2019,4,"2019-T4","5111","Auxiliares de serviço de bordo",0,9172.93541166,19,2746.78574658,7,2746.78574658,7,29.9445,100,7064669.34677607,0.0389
2019,4,"2019-T4","7127","Mecânicos-instaladores de sistemas de refrigeração e climatização",0,78198.52024325,156,2727.49039795,5,2727.49039795,5,3.4879,100,7064669.34677607,0.0386
2019,4,"2019-T4","3240","Técnicos e assistentes veterinários",0,20876.86329792,38,2718.27924315,4,2718.27924315,4,13.0205,100,7064669.34677607,0.0385
2019,4,"2019-T4","7314","Ceramistas e afins (preparação e fabricação)",0,94118.47718985,243,2666.7330271,7,2666.7330271,7,2.8334,100,7064669.34677607,0.0377
2019,4,"2019-T4","4419","Trabalhadores de apoio administrativo não classificados anteriormente",0,21952.44786289,51,2610.08703285,7,2610.08703285,7,11.8897,100,7064669.34677607,0.0369
2019,4,"2019-T4","3324","Corretores de comercialização",0,3256.49165112,5,2569.19472423,3,2569.19472423,3,78.8946,100,7064669.34677607,0.0364
2019,4,"2019-T4","8121","Operadores de instalações de processamento de metais",0,93129.1064683,169,2559.89499313,7,2559.89499313,7,2.7488,100,7064669.34677607,0.0362
2019,4,"2019-T4","7513","Trabalhadores da pasteurização do leite e fabricação de laticínios e afins",0,85987.63007807,332,2429.6669483,4,2429.6669483,4,2.8256,100,7064669.34677607,0.0344
2019,4,"2019-T4","7534","Tapeceiros, colchoeiros e afins",0,83397.21417757,173,2423.23952977,8,2423.23952977,8,2.9057,100,7064669.34677607,0.0343
2019,4,"2019-T4","3135","Controladores de processos de produção de metais",0,16530.10719864,21,2417.71517707,3,2417.71517707,3,14.6261,100,7064669.34677607,0.0342
2019,4,"2019-T4","5163","Trabalhadores de funerárias e embalsamadores",0,18250.43491033,36,2377.05693507,5,2377.05693507,5,13.0247,100,7064669.34677607,0.0336
2019,4,"2019-T4","3131","Operadores de instalações de produção de energia",0,5735.53040829,13,2322.22135335,3,2322.22135335,3,40.4883,100,7064669.34677607,0.0329
2019,4,"2019-T4","8342","Operadores de máquinas de movimentação de terras e afins",0,231823.30341463,578,2283.79818664,10,2283.79818664,10,0.9851,100,7064669.34677607,0.0323
2019,4,"2019-T4","7125","Vidraceiros",0,77860.63932912,153,2281.94437317,5,2281.94437317,5,2.9308,100,7064669.34677607,0.0323
2019,4,"2019-T4","8141","Operadores de máquinas para fabricar produtos de borracha",0,168629.45186927,388,2269.56706679,6,2269.56706679,6,1.3459,100,7064669.34677607,0.0321
2019,4,"2019-T4","7544","Fumigadores e outros controladores de pragas e ervas daninhas",0,29203.55632846,78,2163.85184474,4,2163.85184474,4,7.4095,100,7064669.34677607,0.0306
2019,4,"2019-T4","3333","Agentes de emprego e agenciadores de mão de obra",0,5233.30767606,12,2139.4678617,4,2139.4678617,4,40.8818,100,7064669.34677607,0.0303
2019,4,"2019-T4","8182","Operadores de máquinas de vapor e caldeiras",0,61357.39531065,110,2130.66040036,5,2130.66040036,5,3.4725,100,7064669.34677607,0.0302
2019,4,"2019-T4","8143","Operadores de máquinas para fabricar produtos de papel",0,38074.28636698,68,2009.94547241,6,2009.94547241,6,5.279,100,7064669.34677607,0.0285
2019,4,"2019-T4","6210","Trabalhadores florestais qualificados e afins",0,66684.79829918,250,1951.11648055,7,1951.11648055,7,2.9259,100,7064669.34677607,0.0276
2019,4,"2019-T4","7113","Canteiros, cortadores e gravadores de pedras",0,67510.79338115,155,1950.59586759,2,1950.59586759,2,2.8893,100,7064669.34677607,0.0276
2019,4,"2019-T4","8219","Montadores não classificados anteriormente",0,137276.27424533,270,1946.9729791,6,1946.9729791,6,1.4183,100,7064669.34677607,0.0276
2019,4,"2019-T4","9611","Coletores de lixo e material reciclável",0,224458.56306627,557,1939.28816451,6,1939.28816451,6,0.864,100,7064669.34677607,0.0275
2019,4,"2019-T4","7222","Ferramenteiros e afins",0,78239.0957122,122,1836.91311023,5,1836.91311023,5,2.3478,100,7064669.34677607,0.026
2019,4,"2019-T4","8156","Operadores de máquinas para fabricação de calçados e afins",0,111433.2570037,205,1774.46229882,3,1774.46229882,3,1.5924,100,7064669.34677607,0.0251
2019,4,"2019-T4","8343","Operadores de guindastes, gruas, aparatos de elevação e afins",0,68638.3372934,135,1749.07154053,3,1749.07154053,3,2.5482,100,7064669.34677607,0.0248
2019,4,"2019-T4","5151","Supervisores de manutenção e limpeza de edifícios em escritórios, hotéis e estabelecimentos",0,14823.22517606,36,1666.72967632,4,1666.72967632,4,11.244,100,7064669.34677607,0.0236
2019,4,"2019-T4","5168","Trabalhadores do sexo",0,9135.61214994,16,1627.12743573,2,1627.12743573,2,17.8108,100,7064669.34677607,0.023
2019,4,"2019-T4","3433","Técnicos em galerias de arte, museus e bibliotecas",0,5281.23611835,15,1598.78301395,5,1598.78301395,5,30.2729,100,7064669.34677607,0.0226
2019,4,"2019-T4","8122","Operadores de máquinas polidoras, galvanizadoras e recobridoras de metais",0,49070.78441347,74,1563.08592531,1,1563.08592531,1,3.1854,100,7064669.34677607,0.0221
2019,4,"2019-T4","8312","Guarda-freios e agentes de manobras",0,2977.2419251,7,1532.66909596,3,1532.66909596,3,51.4795,100,7064669.34677607,0.0217
2019,4,"2019-T4","7532","Trabalhadores qualificados da preparação da confecção de roupas",0,70779.43704794,152,1477.9064771,5,1477.9064771,5,2.088,100,7064669.34677607,0.0209
2019,4,"2019-T4","3154","Controladores de tráfego aéreo",0,2233.27086942,5,1448.43347573,4,1448.43347573,4,64.857,100,7064669.34677607,0.0205
2019,4,"2019-T4","8154","Operadores de máquinas de branqueamento, tingimento e limpeza de tecidos",0,47323.83091171,113,1416.90013418,2,1416.90013418,2,2.9941,100,7064669.34677607,0.0201
2019,4,"2019-T4","4131","Operadores de máquinas de processamento de texto e mecanógrafos",0,3408.72691596,13,1407.06404439,6,1407.06404439,6,41.2783,100,7064669.34677607,0.0199
2019,4,"2019-T4","6225","Pescadores",0,357127.55141996,1459,1360.43149739,5,1360.43149739,5,0.3809,100,7064669.34677607,0.0193
2019,4,"2019-T4","8152","Operadores de teares e outras máquinas de tecelagem",0,51980.01478089,102,1333.27405088,2,1333.27405088,2,2.565,100,7064669.34677607,0.0189
2019,4,"2019-T4","8350","Marinheiros de coberta e afins",0,50935.78280139,160,1317.61582953,3,1317.61582953,3,2.5868,100,7064669.34677607,0.0187
2019,4,"2019-T4","9215","Trabalhadores florestais elementares",0,247095.86755037,1012,1259.62092167,3,1259.62092167,3,0.5098,100,7064669.34677607,0.0178
2019,4,"2019-T4","6129","Outros criadores e trabalhadores qualificados da pecuária não classificados anteriormente",0,1671.99586652,4,1156.22821084,1,1156.22821084,1,69.1526,100,7064669.34677607,0.0164
2019,4,"2019-T4","3258","Ajudantes de ambulâncias",0,17248.58527296,37,1155.14984837,3,1155.14984837,3,6.6971,100,7064669.34677607,0.0164
2019,4,"2019-T4","6221","Trabalhadores da aquicultura",0,14307.98800279,68,1067.48851842,5,1067.48851842,5,7.4608,100,7064669.34677607,0.0151
2019,4,"2019-T4","7541","Trabalhadores subaquáticos",0,6953.10157364,11,1047.80879457,2,1047.80879457,2,15.0697,100,7064669.34677607,0.0148
2019,4,"2019-T4","7514","Trabalhadores da conservação de frutas, legumes e similares",0,61669.8679525,185,979.58507306,3,979.58507306,3,1.5884,100,7064669.34677607,0.0139
2019,4,"2019-T4","8151","Operadores de máquinas de preparação de fibras, fiação e bobinamento de fios",0,18680.36354132,36,957.93473833,1,957.93473833,1,5.128,100,7064669.34677607,0.0136
2019,4,"2019-T4","8311","Maquinistas de locomotivas",0,6538.03507641,16,918.81946614,2,918.81946614,2,14.0534,100,7064669.34677607,0.013
2019,4,"2019-T4","7311","Mecânicos e reparadores de instrumentos de precisão",0,17906.84816152,38,906.4436698,2,906.4436698,2,5.062,100,7064669.34677607,0.0128
2019,4,"2019-T4","5152","Governantas e mordomos domésticos",0,18481.94365787,44,839.09708065,2,839.09708065,2,4.5401,100,7064669.34677607,0.0119
2019,4,"2019-T4","8131","Operadores de instalações e máquinas de produtos químicos",0,38008.8899966,80,821.37850431,2,821.37850431,2,2.161,100,7064669.34677607,0.0116
2019,4,"2019-T4","7123","Gesseiros",0,129071.26767223,259,809.62935959,5,809.62935959,5,0.6273,100,7064669.34677607,0.0115
2019,4,"2019-T4","7523","Operadores de máquinas de lavrar madeira",0,52874.08376823,147,749.5053889,3,749.5053889,3,1.4175,100,7064669.34677607,0.0106
2019,4,"2019-T4","9121","Lavadeiros de roupas e passadeiros manuais",0,70238.47156871,151,736.17569595,2,736.17569595,2,1.0481,100,7064669.34677607,0.0104
2019,4,"2019-T4","7536","Sapateiros e afins",0,118090.77289147,250,730.36082181,2,730.36082181,2,0.6185,100,7064669.34677607,0.0103
2019,4,"2019-T4","9623","Coletores de dinheiro em máquinas automáticas de venda e leitores de medidores",0,26542.67980871,49,708.14966117,2,708.14966117,2,2.668,100,7064669.34677607,0.01
2019,4,"2019-T4","7312","Confeccionadores e afinadores de instrumentos musicais",0,8216.85759403,17,674.76754729,2,674.76754729,2,8.212,100,7064669.34677607,0.0096
2019,4,"2019-T4","8171","Operadores de instalações para a preparação de pasta de papel e papel",0,17340.53549528,46,628.37892949,3,628.37892949,3,3.6238,100,7064669.34677607,0.0089
2019,4,"2019-T4","7114","Trabalhadores em cimento e concreto armado",0,11522.51095332,34,600.01730813,1,600.01730813,1,5.2073,100,7064669.34677607,0.0085
2019,4,"2019-T4","8157","Operadores de máquinas de lavar, tingir e passar roupas",0,16867.33131692,37,511.49534943,1,511.49534943,1,3.0325,100,7064669.34677607,0.0072
2019,4,"2019-T4","7122","Aplicadores de revestimentos cerâmicos, pastilhas, pedras e madeiras",0,73217.78596566,132,509.45935538,1,509.45935538,1,0.6958,100,7064669.34677607,0.0072
2019,4,"2019-T4","6130","Produtores e trabalhadores qualificados de exploração agropecuária mista",0,16353.73971164,62,505.58802558,2,505.58802558,2,3.0916,100,7064669.34677607,0.0072
2019,4,"2019-T4","3155","Técnicos em segurança aeronáutica",0,3354.47816572,8,447.43015513,2,447.43015513,2,13.3383,100,7064669.34677607,0.0063
2019,4,"2019-T4","5241","Modelos de moda, arte e publicidade",0,8422.04207001,15,443.96401559,1,443.96401559,1,5.2715,100,7064669.34677607,0.0063
2019,4,"2019-T4","3139","Técnicos em controle de processos não classificados anteriormente",0,4257.59195642,12,431.83413515,1,431.83413515,1,10.1427,100,7064669.34677607,0.0061
2019,4,"2019-T4","7224","Polidores de metais e afiadores de ferramentas",0,15636.09839384,40,395.17960909,1,395.17960909,1,2.5274,100,7064669.34677607,0.0056
2019,4,"2019-T4","9216","Trabalhadores elementares da pesca e aquicultura",0,25483.35914204,92,358.96091925,2,358.96091925,2,1.4086,100,7064669.34677607,0.0051
2019,4,"2019-T4","9312","Trabalhadores elementares de obras públicas e da manutenção de estradas, represas e similares",0,38145.71399366,101,343.94720188,1,343.94720188,1,0.9017,100,7064669.34677607,0.0049
2019,4,"2019-T4","9129","Outros trabalhadores de limpeza",0,29847.3675727,65,341.30867772,1,341.30867772,1,1.1435,100,7064669.34677607,0.0048
2019,4,"2019-T4","7234","Reparadores de bicicletas e afins",0,44606.47769449,123,318.08480237,1,318.08480237,1,0.7131,100,7064669.34677607,0.0045
2019,4,"2019-T4","8112","Operadores de instalações de processamento de minerais e rochas",0,10485.98093249,34,316.50716258,2,316.50716258,2,3.0184,100,7064669.34677607,0.0045
2019,4,"2019-T4","6123","Apicultores, sericicultores e trabalhadores qualificados da apicultura e sericicultura",0,13404.80970309,69,292.00544187,1,292.00544187,1,2.1784,100,7064669.34677607,0.0041
2019,4,"2019-T4","9331","Condutores de veículos acionados a pedal ou a braços",0,26732.16983104,51,285.02448579,1,285.02448579,1,1.0662,100,7064669.34677607,0.004
2019,4,"2019-T4","7221","Ferreiros e forjadores",0,9905.22976466,23,281.01517978,1,281.01517978,1,2.837,100,7064669.34677607,0.004
2019,4,"2019-T4","5161","Astrólogos, adivinhos e afins",0,7572.93620933,12,278.47328915,1,278.47328915,1,3.6772,100,7064669.34677607,0.0039
2019,4,"2019-T4","3222","Profissionais de nível médio de partos",0,5159.42081146,7,276.43552559,1,276.43552559,1,5.3579,100,7064669.34677607,0.0039
2019,4,"2019-T4","8189","Operadores de máquinas e de instalações fixas não classificados anteriormente",0,20944.55923783,48,250.22353768,1,250.22353768,1,1.1947,100,7064669.34677607,0.0035
2019,4,"2019-T4","3143","Técnicos florestais",0,3114.56741397,13,244.43099199,2,244.43099199,2,7.848,100,7064669.34677607,0.0035
2019,4,"2019-T4","8172","Operadores de instalações para processamento de madeira",0,68288.55262567,235,213.1252902,1,213.1252902,1,0.3121,100,7064669.34677607,0.003
2019,4,"2019-T4","7215","Aparelhadores e emendadores de cabos",0,5805.46320758,14,195.05735916,1,195.05735916,1,3.3599,100,7064669.34677607,0.0028
2019,4,"2019-T4","9214","Trabalhadores elementares da jardinagem e horticultura",0,73613.11399601,181,177.92756595,1,177.92756595,1,0.2417,100,7064669.34677607,0.0025
2019,4,"2019-T4","9311","Trabalhadores elementares de minas e pedreiras",0,35220.81609001,126,163.40371359,1,163.40371359,1,0.4639,100,7064669.34677607,0.0023
2019,4,"2019-T4","7232","Mecânicos e reparadores de motores de avião",0,9632.77364106,20,115.90972396,1,115.90972396,1,1.2033,100,7064669.34677607,0.0016
2019,4,"2019-T4","7549","Outros trabalhadores qualificados e operários da indústria e do artesanato não classificados anteriormente",0,8297.816618,19,74.16033265,1,74.16033265,1,0.8937,100,7064669.34677607,0.001
2019,4,"2019-T4","9213","Trabalhadores elementares da agropecuária",0,22098.93055672,115,26.78886706,1,26.78886706,1,0.1212,100,7064669.34677607,4e-04
2019,4,"2019-T4","0110","Oficiais das forças armadas",1,64930.92144083,159,56710.56360984,137,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","0411","Oficiais de polícia militar",1,42985.79873268,89,29884.94035604,65,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","0511","Oficiais de bombeiro militar",1,14853.95826554,36,11926.73975012,29,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2111","Físicos e astrônomos",1,4296.0569958,8,4296.0569958,8,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2112","Meteorologistas",1,1581.02163741,2,1581.02163741,2,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2113","Químicos",1,31765.49250955,43,31765.49250955,43,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2114","Geólogos e geofísicos",1,7305.4663606,15,7305.4663606,15,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2120","Matemáticos, atuários e estatísticos",1,6418.90736121,12,6418.90736121,12,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2131","Biólogos, botânicos, zoólogos e afins",1,53938.35903727,112,53938.35903727,112,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2132","Agrônomos e afins",1,40987.43617814,122,40987.43617814,122,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2141","Engenheiros industriais e de produção",1,48860.67494584,63,48860.67494584,63,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2142","Engenheiros civis",1,205052.98934699,421,205052.98934699,421,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2143","Engenheiros de meio ambiente",1,19063.96434162,36,19063.96434162,36,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2144","Engenheiros mecânicos",1,68649.3276061,129,68649.3276061,129,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2145","Engenheiros químicos",1,19137.66708383,36,19137.66708383,36,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2146","Engenheiros de minas, metalúrgicos e afins",1,7984.52806665,14,7984.52806665,14,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2149","Engenheiros não classificados anteriormente",1,32569.7330431,42,32569.7330431,42,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2151","Engenheiros eletricistas",1,62885.22740574,122,62885.22740574,122,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2152","Engenheiros eletrônicos",1,6971.83825221,14,6971.83825221,14,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2153","Engenheiros em telecomunicações",1,7736.75587084,13,7736.75587084,13,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2161","Arquitetos de edificações",1,141490.71834362,294,141490.71834362,294,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2162","Arquitetos paisagistas",1,2925.04788339,7,2925.04788339,7,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2164","Urbanistas e engenheiros de trânsito",1,2180.21007327,5,2180.21007327,5,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2165","Cartógrafos e agrimensores",1,2355.67536618,6,2355.67536618,6,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2211","Médicos gerais",1,121143.61110698,261,121143.61110698,261,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2212","Médicos especialistas",1,265736.62035802,510,265736.62035802,510,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2221","Profissionais de enfermagem",1,376804.65149046,843,376804.65149046,843,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2250","Veterinários",1,67927.02372137,164,67927.02372137,164,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2261","Dentistas",1,284092.29413108,585,284092.29413108,585,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2262","Farmacêuticos",1,175798.07138331,353,175798.07138331,353,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2264","Fisioterapeutas",1,180235.05821694,419,180235.05821694,419,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2265","Dietistas e nutricionistas",1,98399.90477915,218,98399.90477915,218,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2266","Fonoaudiólogos e logopedistas",1,31855.53158342,75,31855.53158342,75,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2310","Professores de universidades e do ensino superior",1,290700.14358008,689,290700.14358008,689,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2330","Professores do ensino médio",1,669789.04118774,1656,641373.10573522,1586,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2352","Educadores para necessidades especiais",1,23010.22943114,69,17356.99766988,51,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2411","Contadores",1,451059.86256347,944,451059.86256347,944,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2432","Profissionais de relações públicas",1,27725.13424745,53,23461.13775328,42,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2611","Advogados e juristas",1,811487.02662383,1718,811487.02662383,1718,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2612","Juízes",1,1246.10283352,3,1246.10283352,3,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2619","Profissionais em direito não classificados anteriormente",1,118165.93013154,293,106398.17269322,266,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2621","Arquivologistas e curadores de museus",1,949.15433505,3,949.15433505,3,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2622","Bibliotecários, documentaristas e afins",1,40816.26193683,94,31838.7422504,73,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2631","Economistas",1,17883.83484332,32,17883.83484332,32,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2632","Sociólogos, antropólogos e afins",1,3662.83784671,11,3662.83784671,11,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2634","Psicólogos",1,224546.35409088,478,224546.35409088,478,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","2635","Assistentes sociais",1,105524.87989539,276,105524.87989539,276,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","3121","Supervisores da mineração",0,4876.41754194,9,0,0,0,0,0,NA,7064669.34677607,0
2019,4,"2019-T4","3133","Controladores de instalações de processamento de produtos químicos",0,5690.80002169,10,0,0,0,0,0,NA,7064669.34677607,0
2019,4,"2019-T4","3134","Operadores de instalações de refino de petróleo e gás natural",0,417.12259871,2,0,0,0,0,0,NA,7064669.34677607,0
2019,4,"2019-T4","3151","Oficiais maquinistas em navegação",1,6140.43974693,7,5141.42914552,5,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","3152","Capitães, oficiais de coberta e práticos",1,17947.43399429,47,7844.83399295,11,0,0,0,0,7064669.34677607,0
2019,4,"2019-T4","3254","Técnicos em optometria e ópticos",0,4276.59936365,2,0,0,0,0,0,NA,7064669.34677607,0
2019,4,"2019-T4","4413","Codificadores de dados, revisores de provas de impressão e afins",0,277.53024254,2,0,0,0,0,0,NA,7064669.34677607,0
2019,4,"2019-T4","5162","Acompanhantes e criados particulares",0,1495.0311525,4,0,0,0,0,0,NA,7064669.34677607,0
2019,4,"2019-T4","5169","Trabalhadores de serviços pessoais não classificados anteriormente",0,9097.88090878,18,0,0,0,0,0,NA,7064669.34677607,0
