"Ano","Trimestre","periodo","raca_cor","nivel_instrucao","peso","total_ponderado","percentual"
2015,3,"2015-T3","Branca","Superior completo",13328886.188261,84159101.4985023,15.8377
2015,3,"2015-T3","Branca","Fundamental completo ou equivalente",7686510.41786234,84159101.4985023,9.1333
2015,3,"2015-T3","Branca","Sem instrucao e menos de 1 ano de estudo",5456388.46323269,84159101.4985023,6.4834
2015,3,"2015-T3","Branca","Medio incompleto ou equivalente",5093691.45742705,84159101.4985023,6.0525
2015,3,"2015-T3","Branca","Superior incompleto ou equivalente",4646224.09816966,84159101.4985023,5.5208
2015,3,"2015-T3","Ignorado","Fundamental incompleto ou equivalente",123809.47101785,255603.57555555,48.4381
2015,3,"2015-T3","Ignorado","Medio completo ou equivalente",46479.39518078,255603.57555555,18.1842
2015,3,"2015-T3","Ignorado","Sem instrucao e menos de 1 ano de estudo",26651.44106697,255603.57555555,10.4269
2015,3,"2015-T3","Ignorado","Fundamental completo ou equivalente",20022.15456977,255603.57555555,7.8333
2015,3,"2015-T3","Ignorado","Medio incompleto ou equivalente",17783.68695413,255603.57555555,6.9575
2015,3,"2015-T3","Ignorado","Superior completo",12524.53168967,255603.57555555,4.9
2015,3,"2015-T3","Ignorado","Superior incompleto ou equivalente",8332.89507638,255603.57555555,3.2601
2015,3,"2015-T3","Indigena","Fundamental incompleto ou equivalente",129560.19502403,319231.63231623,40.585
2015,3,"2015-T3","Indigena","Medio completo ou equivalente",65862.41685176,319231.63231623,20.6315
2015,3,"2015-T3","Indigena","Sem instrucao e menos de 1 ano de estudo",37704.99442071,319231.63231623,11.8112
2015,3,"2015-T3","Indigena","Fundamental completo ou equivalente",35775.96010036,319231.63231623,11.2069
2015,3,"2015-T3","Indigena","Medio incompleto ou equivalente",21451.71387868,319231.63231623,6.7198
2015,3,"2015-T3","Indigena","Superior completo",17898.60044014,319231.63231623,5.6068
2015,3,"2015-T3","Indigena","Superior incompleto ou equivalente",10977.75160055,319231.63231623,3.4388
2015,3,"2015-T3","Parda","Fundamental incompleto ou equivalente",37494860.6559682,87745939.1665889,42.7312
2015,3,"2015-T3","Parda","Medio completo ou equivalente",18871385.3046199,87745939.1665889,21.5068
2015,3,"2015-T3","Parda","Sem instrucao e menos de 1 ano de estudo",8826361.55265608,87745939.1665889,10.059
2015,3,"2015-T3","Parda","Fundamental completo ou equivalente",8689218.47062408,87745939.1665889,9.9027
2015,3,"2015-T3","Parda","Medio incompleto ou equivalente",6279497.87644313,87745939.1665889,7.1565
2015,3,"2015-T3","Parda","Superior completo",4795904.33647844,87745939.1665889,5.4657
2015,3,"2015-T3","Parda","Superior incompleto ou equivalente",2788710.969799,87745939.1665889,3.1782
2015,3,"2015-T3","Preta","Fundamental incompleto ou equivalente",5636648.42472631,13981584.7134496,40.3148
2015,3,"2015-T3","Preta","Medio completo ou equivalente",3296622.29810713,13981584.7134496,23.5783
2015,3,"2015-T3","Preta","Fundamental completo ou equivalente",1436821.98428248,13981584.7134496,10.2765
2015,3,"2015-T3","Preta","Sem instrucao e menos de 1 ano de estudo",1274083.27474728,13981584.7134496,9.1126
2015,3,"2015-T3","Preta","Medio incompleto ou equivalente",1042102.37970267,13981584.7134496,7.4534
2015,3,"2015-T3","Preta","Superior completo",806675.49318036,13981584.7134496,5.7696
2015,3,"2015-T3","Preta","Superior incompleto ou equivalente",488630.8587034,13981584.7134496,3.4948
2015,4,"2015-T4","Amarela","Superior completo",349832.48640285,1028453.55165273,34.0154
2015,4,"2015-T4","Amarela","Medio completo ou equivalente",254676.22949355,1028453.55165273,24.763
2015,4,"2015-T4","Amarela","Fundamental incompleto ou equivalente",218109.74419304,1028453.55165273,21.2075
2015,4,"2015-T4","Amarela","Superior incompleto ou equivalente",64770.49094927,1028453.55165273,6.2979
2015,4,"2015-T4","Amarela","Fundamental completo ou equivalente",56048.84415269,1028453.55165273,5.4498
2015,4,"2015-T4","Amarela","Medio incompleto ou equivalente",44511.73288421,1028453.55165273,4.328
2015,4,"2015-T4","Amarela","Sem instrucao e menos de 1 ano de estudo",40504.02357712,1028453.55165273,3.9383
2015,4,"2015-T4","Branca","Fundamental incompleto ou equivalente",27752844.1339325,84058893.919327,33.016
2015,4,"2015-T4","Branca","Medio completo ou equivalente",20624593.4921554,84058893.919327,24.5359
2015,4,"2015-T4","Branca","Superior completo",13510065.1399202,84058893.919327,16.0721
2015,4,"2015-T4","Branca","Fundamental completo ou equivalente",7181698.31029667,84058893.919327,8.5437
2015,4,"2015-T4","Branca","Sem instrucao e menos de 1 ano de estudo",5774247.57921022,84058893.919327,6.8693
2015,4,"2015-T4","Branca","Medio incompleto ou equivalente",4923507.52461591,84058893.919327,5.8572
2015,4,"2015-T4","Branca","Superior incompleto ou equivalente",4291937.73919615,84058893.919327,5.1059
2015,4,"2015-T4","Ignorado","Sem instrucao e menos de 1 ano de estudo",16022.21632462,26066.10946751,61.4676
2015,4,"2015-T4","Ignorado","Fundamental incompleto ou equivalente",4766.08909878,26066.10946751,18.2846
2015,4,"2015-T4","Ignorado","Superior completo",1719.72579966,26066.10946751,6.5976
2015,4,"2015-T4","Ignorado","Medio completo ou equivalente",1675.46910048,26066.10946751,6.4278
2015,4,"2015-T4","Ignorado","Medio incompleto ou equivalente",1136.82309984,26066.10946751,4.3613
2015,4,"2015-T4","Ignorado","Fundamental completo ou equivalente",745.78604413,26066.10946751,2.8611
2015,4,"2015-T4","Indigena","Fundamental incompleto ou equivalente",168454.96637888,401790.75060283,41.926
2015,4,"2015-T4","Indigena","Medio completo ou equivalente",82769.5220736,401790.75060283,20.6002
2015,4,"2015-T4","Indigena","Sem instrucao e menos de 1 ano de estudo",53115.40087792,401790.75060283,13.2197
2015,4,"2015-T4","Indigena","Fundamental completo ou equivalente",35932.33289854,401790.75060283,8.943
2015,4,"2015-T4","Indigena","Medio incompleto ou equivalente",26412.34297448,401790.75060283,6.5737
2015,4,"2015-T4","Indigena","Superior completo",24211.46994649,401790.75060283,6.0259
2015,4,"2015-T4","Indigena","Superior incompleto ou equivalente",10894.71545292,401790.75060283,2.7115
2015,4,"2015-T4","Parda","Fundamental incompleto ou equivalente",37159600.7542128,87203779.1536725,42.6124
2015,4,"2015-T4","Parda","Medio completo ou equivalente",19040702.0161549,87203779.1536725,21.8347
2015,4,"2015-T4","Parda","Sem instrucao e menos de 1 ano de estudo",9408655.95129893,87203779.1536725,10.7893
2015,4,"2015-T4","Parda","Fundamental completo ou equivalente",7967948.03440622,87203779.1536725,9.1372
2015,4,"2015-T4","Parda","Medio incompleto ou equivalente",6262648.80821269,87203779.1536725,7.1816
2015,4,"2015-T4","Parda","Superior completo",4790356.53377166,87203779.1536725,5.4933
2015,4,"2015-T4","Parda","Superior incompleto ou equivalente",2573867.05561522,87203779.1536725,2.9516
2015,4,"2015-T4","Preta","Fundamental incompleto ou equivalente",5981875.39833614,14985875.5153687,39.9168
2015,4,"2015-T4","Preta","Medio completo ou equivalente",3632383.87266302,14985875.5153687,24.2387
2015,4,"2015-T4","Preta","Sem instrucao e menos de 1 ano de estudo",1471085.28140883,14985875.5153687,9.8165
2015,4,"2015-T4","Preta","Fundamental completo ou equivalente",1437108.77965269,14985875.5153687,9.5898
2015,4,"2015-T4","Preta","Medio incompleto ou equivalente",1059704.24750191,14985875.5153687,7.0714
2015,4,"2015-T4","Preta","Superior completo",910102.61351341,14985875.5153687,6.0731
2015,4,"2015-T4","Preta","Superior incompleto ou equivalente",493615.3222927,14985875.5153687,3.2939
2016,1,"2016-T1","Amarela","Superior completo",339360.40282858,1003565.88711955,33.8155
2016,1,"2016-T1","Amarela","Medio completo ou equivalente",244399.05824903,1003565.88711955,24.3531
2016,1,"2016-T1","Amarela","Fundamental incompleto ou equivalente",194477.56662834,1003565.88711955,19.3787
2016,1,"2016-T1","Amarela","Superior incompleto ou equivalente",77324.48770592,1003565.88711955,7.705
2016,1,"2016-T1","Amarela","Fundamental completo ou equivalente",64669.53216916,1003565.88711955,6.444
2016,1,"2016-T1","Amarela","Medio incompleto ou equivalente",45275.16047203,1003565.88711955,4.5114
2016,1,"2016-T1","Amarela","Sem instrucao e menos de 1 ano de estudo",38059.67906649,1003565.88711955,3.7924
2016,1,"2016-T1","Branca","Fundamental incompleto ou equivalente",27234616.1288589,83362988.9703878,32.6699
2016,1,"2016-T1","Branca","Medio completo ou equivalente",20589462.4452745,83362988.9703878,24.6986
2016,1,"2016-T1","Branca","Superior completo",13851096.7084482,83362988.9703878,16.6154
2016,1,"2016-T1","Branca","Fundamental completo ou equivalente",7352603.94488959,83362988.9703878,8.82
2016,1,"2016-T1","Branca","Sem instrucao e menos de 1 ano de estudo",4952047.83335883,83362988.9703878,5.9403
2016,1,"2016-T1","Branca","Medio incompleto ou equivalente",4934718.15346576,83362988.9703878,5.9196
2016,1,"2016-T1","Branca","Superior incompleto ou equivalente",4448443.75609198,83362988.9703878,5.3362
2016,1,"2016-T1","Ignorado","Sem instrucao e menos de 1 ano de estudo",9530.68825404,10501.11312919,90.7588
2016,1,"2016-T1","Ignorado","Medio completo ou equivalente",604.79133775,10501.11312919,5.7593
2016,1,"2016-T1","Ignorado","Medio incompleto ou equivalente",253.00087838,10501.11312919,2.4093
2016,1,"2016-T1","Ignorado","Fundamental incompleto ou equivalente",63.44771758,10501.11312919,0.6042
2016,1,"2016-T1","Ignorado","Superior completo",49.18494144,10501.11312919,0.4684
2016,1,"2016-T1","Indigena","Fundamental incompleto ou equivalente",158846.77163387,389235.82314658,40.8099
2016,1,"2016-T1","Indigena","Medio completo ou equivalente",83895.66421791,389235.82314658,21.5539
2016,1,"2016-T1","Indigena","Sem instrucao e menos de 1 ano de estudo",45851.93941847,389235.82314658,11.78
2016,1,"2016-T1","Indigena","Fundamental completo ou equivalente",33317.89164109,389235.82314658,8.5598
2016,1,"2016-T1","Indigena","Medio incompleto ou equivalente",30628.90884339,389235.82314658,7.869
2016,1,"2016-T1","Indigena","Superior completo",24107.00935991,389235.82314658,6.1934
2016,1,"2016-T1","Indigena","Superior incompleto ou equivalente",12587.63803194,389235.82314658,3.2339
2016,1,"2016-T1","Parda","Fundamental incompleto ou equivalente",37402297.1689291,88406026.5503812,42.3074
2016,1,"2016-T1","Parda","Medio completo ou equivalente",19882892.22025,88406026.5503812,22.4904
2016,1,"2016-T1","Parda","Sem instrucao e menos de 1 ano de estudo",8396182.24430339,88406026.5503812,9.4973
2016,1,"2016-T1","Parda","Fundamental completo ou equivalente",8373117.77677634,88406026.5503812,9.4712
2016,1,"2016-T1","Parda","Medio incompleto ou equivalente",6602612.98680555,88406026.5503812,7.4685
2016,1,"2016-T1","Parda","Superior completo",5048184.41440678,88406026.5503812,5.7102
2016,1,"2016-T1","Parda","Superior incompleto ou equivalente",2700739.73890998,88406026.5503812,3.0549
2016,1,"2016-T1","Preta","Fundamental incompleto ou equivalente",5874957.66649202,14875518.6560371,39.4941
2016,1,"2016-T1","Preta","Medio completo ou equivalente",3695729.40725448,14875518.6560371,24.8444
2016,1,"2016-T1","Preta","Fundamental completo ou equivalente",1395956.87807568,14875518.6560371,9.3843
2016,1,"2016-T1","Preta","Sem instrucao e menos de 1 ano de estudo",1332275.84231282,14875518.6560371,8.9562
2016,1,"2016-T1","Preta","Medio incompleto ou equivalente",1130728.20031767,14875518.6560371,7.6013
2016,1,"2016-T1","Preta","Superior completo",913901.20785836,14875518.6560371,6.1437
2016,1,"2016-T1","Preta","Superior incompleto ou equivalente",531969.45372609,14875518.6560371,3.5761
2016,2,"2016-T2","Amarela","Superior completo",349556.51416485,1059892.34606043,32.9804
2016,2,"2016-T2","Amarela","Medio completo ou equivalente",241907.58248009,1059892.34606043,22.8238
2016,2,"2016-T2","Amarela","Fundamental incompleto ou equivalente",218614.1784362,1059892.34606043,20.6261
2016,2,"2016-T2","Amarela","Superior incompleto ou equivalente",87948.5706724,1059892.34606043,8.2979
2016,2,"2016-T2","Amarela","Fundamental completo ou equivalente",72752.95933366,1059892.34606043,6.8642
2016,2,"2016-T2","Amarela","Medio incompleto ou equivalente",46244.46766667,1059892.34606043,4.3631
2016,2,"2016-T2","Amarela","Sem instrucao e menos de 1 ano de estudo",42868.07330656,1059892.34606043,4.0446
2016,2,"2016-T2","Branca","Fundamental incompleto ou equivalente",27344555.7382054,83956807.2484558,32.5698
2016,2,"2016-T2","Branca","Medio completo ou equivalente",20729760.8914607,83956807.2484558,24.691
2016,2,"2016-T2","Branca","Superior completo",13654632.527838,83956807.2484558,16.2639
2016,2,"2016-T2","Branca","Fundamental completo ou equivalente",7306945.43681696,83956807.2484558,8.7032
2016,2,"2016-T2","Branca","Sem instrucao e menos de 1 ano de estudo",5399633.47897768,83956807.2484558,6.4314
2016,2,"2016-T2","Branca","Medio incompleto ou equivalente",5060266.3402829,83956807.2484558,6.0272
2016,2,"2016-T2","Branca","Superior incompleto ou equivalente",4461012.83487408,83956807.2484558,5.3135
2016,2,"2016-T2","Ignorado","Sem instrucao e menos de 1 ano de estudo",8524.56676054,15800.8091852,53.9502
2016,2,"2016-T2","Ignorado","Fundamental incompleto ou equivalente",2498.21567911,15800.8091852,15.8107
2016,2,"2016-T2","Ignorado","Superior completo",1964.63560081,15800.8091852,12.4338
2016,2,"2016-T2","Ignorado","Medio completo ou equivalente",1068.31629793,15800.8091852,6.7611
2016,2,"2016-T2","Ignorado","Medio incompleto ou equivalente",685.07943781,15800.8091852,4.3357
2016,2,"2016-T2","Ignorado","Fundamental completo ou equivalente",537.18788216,15800.8091852,3.3997
2016,2,"2016-T2","Ignorado","Superior incompleto ou equivalente",522.80752684,15800.8091852,3.3087
2016,2,"2016-T2","Indigena","Fundamental incompleto ou equivalente",191409.11048708,453438.43333902,42.2128
2016,2,"2016-T2","Indigena","Medio completo ou equivalente",83068.93014491,453438.43333902,18.3198
2016,2,"2016-T2","Indigena","Sem instrucao e menos de 1 ano de estudo",64890.71057246,453438.43333902,14.3108
2016,2,"2016-T2","Indigena","Fundamental completo ou equivalente",40245.90569611,453438.43333902,8.8757
2016,2,"2016-T2","Indigena","Superior completo",34151.66526436,453438.43333902,7.5317
2016,2,"2016-T2","Indigena","Medio incompleto ou equivalente",27727.55196303,453438.43333902,6.115
2016,2,"2016-T2","Indigena","Superior incompleto ou equivalente",11944.55921107,453438.43333902,2.6342
2016,2,"2016-T2","Parda","Fundamental incompleto ou equivalente",37089177.5792106,87951338.3210084,42.1701
2016,2,"2016-T2","Parda","Medio completo ou equivalente",19423396.3874579,87951338.3210084,22.0843
2016,2,"2016-T2","Parda","Sem instrucao e menos de 1 ano de estudo",8832740.8468426,87951338.3210084,10.0428
2016,2,"2016-T2","Parda","Fundamental completo ou equivalente",8093261.09877162,87951338.3210084,9.202
2016,2,"2016-T2","Parda","Medio incompleto ou equivalente",6591947.22421218,87951338.3210084,7.495
2016,2,"2016-T2","Parda","Superior completo",5113776.03213832,87951338.3210084,5.8143
2016,2,"2016-T2","Parda","Superior incompleto ou equivalente",2807039.15237511,87951338.3210084,3.1916
2016,2,"2016-T2","Preta","Fundamental incompleto ou equivalente",5912728.95788143,14942306.8420544,39.5704
2016,2,"2016-T2","Preta","Medio completo ou equivalente",3635488.03347781,14942306.8420544,24.3302
2016,2,"2016-T2","Preta","Fundamental completo ou equivalente",1435786.95240447,14942306.8420544,9.6089
2016,2,"2016-T2","Preta","Sem instrucao e menos de 1 ano de estudo",1396858.4875348,14942306.8420544,9.3483
2016,2,"2016-T2","Preta","Medio incompleto ou equivalente",1117874.60493337,14942306.8420544,7.4813
2016,2,"2016-T2","Preta","Superior completo",918639.13331913,14942306.8420544,6.1479
2016,2,"2016-T2","Preta","Superior incompleto ou equivalente",524930.67250334,14942306.8420544,3.513
2016,3,"2016-T3","Amarela","Superior completo",407236.59871949,1152802.93320379,35.3258
2016,3,"2016-T3","Amarela","Medio completo ou equivalente",266253.54267178,1152802.93320379,23.0962
2016,3,"2016-T3","Amarela","Fundamental incompleto ou equivalente",232940.43568613,1152802.93320379,20.2064
2016,3,"2016-T3","Amarela","Fundamental completo ou equivalente",81459.6553356,1152802.93320379,7.0662
2016,3,"2016-T3","Amarela","Superior incompleto ou equivalente",76275.68334457,1152802.93320379,6.6165
2016,3,"2016-T3","Amarela","Sem instrucao e menos de 1 ano de estudo",48021.87814207,1152802.93320379,4.1657
2016,3,"2016-T3","Amarela","Medio incompleto ou equivalente",40615.13930415,1152802.93320379,3.5232
2016,3,"2016-T3","Branca","Fundamental incompleto ou equivalente",26953621.8194434,83403395.2272127,32.3172
2016,3,"2016-T3","Branca","Medio completo ou equivalente",20581579.5514522,83403395.2272127,24.6771
2016,3,"2016-T3","Branca","Superior completo",13844863.7345187,83403395.2272127,16.5999
2016,3,"2016-T3","Branca","Fundamental completo ou equivalente",7062420.12116821,83403395.2272127,8.4678
2016,3,"2016-T3","Branca","Sem instrucao e menos de 1 ano de estudo",5456072.95969717,83403395.2272127,6.5418
2016,3,"2016-T3","Branca","Medio incompleto ou equivalente",5091842.23525582,83403395.2272127,6.1051
2016,3,"2016-T3","Branca","Superior incompleto ou equivalente",4412994.80567712,83403395.2272127,5.2911
2016,3,"2016-T3","Ignorado","Fundamental incompleto ou equivalente",4064.49265121,14714.26007729,27.6228
2016,3,"2016-T3","Ignorado","Superior completo",4018.09798467,14714.26007729,27.3075
2016,3,"2016-T3","Ignorado","Medio completo ou equivalente",2470.721401,14714.26007729,16.7913
2016,3,"2016-T3","Ignorado","Superior incompleto ou equivalente",1965.55582398,14714.26007729,13.3582
2016,3,"2016-T3","Ignorado","Medio incompleto ou equivalente",1719.26239779,14714.26007729,11.6843
2016,3,"2016-T3","Ignorado","Sem instrucao e menos de 1 ano de estudo",349.69261997,14714.26007729,2.3766
2016,3,"2016-T3","Ignorado","Fundamental completo ou equivalente",126.43719867,14714.26007729,0.8593
2016,3,"2016-T3","Indigena","Fundamental incompleto ou equivalente",184872.99483083,473915.77945598,39.0097
2016,3,"2016-T3","Indigena","Medio completo ou equivalente",112598.18087568,473915.77945598,23.7591
2016,3,"2016-T3","Indigena","Fundamental completo ou equivalente",50484.20112562,473915.77945598,10.6526
2016,3,"2016-T3","Indigena","Sem instrucao e menos de 1 ano de estudo",45162.62039023,473915.77945598,9.5297
2016,3,"2016-T3","Indigena","Medio incompleto ou equivalente",32538.24463827,473915.77945598,6.8658
2016,3,"2016-T3","Indigena","Superior completo",27788.36742947,473915.77945598,5.8636
2016,3,"2016-T3","Indigena","Superior incompleto ou equivalente",20471.17016588,473915.77945598,4.3196
2016,3,"2016-T3","Parda","Fundamental incompleto ou equivalente",37184009.3646469,88602353.8940971,41.9673
2016,3,"2016-T3","Parda","Medio completo ou equivalente",19873965.4778661,88602353.8940971,22.4305
2016,3,"2016-T3","Parda","Sem instrucao e menos de 1 ano de estudo",9066802.07046388,88602353.8940971,10.2331
2016,3,"2016-T3","Parda","Fundamental completo ou equivalente",7935069.68618068,88602353.8940971,8.9558
2016,3,"2016-T3","Parda","Medio incompleto ou equivalente",6713366.6134268,88602353.8940971,7.577
2016,3,"2016-T3","Parda","Superior completo",5083817.85114176,88602353.8940971,5.7378
2016,3,"2016-T3","Parda","Superior incompleto ou equivalente",2745322.83037095,88602353.8940971,3.0985
2016,3,"2016-T3","Preta","Fundamental incompleto ou equivalente",5880418.61997775,15076756.9060226,39.0032
2016,3,"2016-T3","Preta","Medio completo ou equivalente",3763824.12505441,15076756.9060226,24.9644
2016,3,"2016-T3","Preta","Sem instrucao e menos de 1 ano de estudo",1447065.37125904,15076756.9060226,9.598
2016,3,"2016-T3","Preta","Fundamental completo ou equivalente",1358106.82580423,15076756.9060226,9.008
2016,3,"2016-T3","Preta","Medio incompleto ou equivalente",1143308.45142251,15076756.9060226,7.5833
2016,3,"2016-T3","Preta","Superior completo",970107.00906613,15076756.9060226,6.4345
2016,3,"2016-T3","Preta","Superior incompleto ou equivalente",513926.50343848,15076756.9060226,3.4087
2016,4,"2016-T4","Amarela","Superior completo",384553.86779856,1108230.4709411,34.6998
2016,4,"2016-T4","Amarela","Medio completo ou equivalente",258372.99327825,1108230.4709411,23.314
2016,4,"2016-T4","Amarela","Fundamental incompleto ou equivalente",230133.78140755,1108230.4709411,20.7659
2016,4,"2016-T4","Amarela","Fundamental completo ou equivalente",74317.09187506,1108230.4709411,6.7059
2016,4,"2016-T4","Amarela","Superior incompleto ou equivalente",70241.9095326,1108230.4709411,6.3382
2016,4,"2016-T4","Amarela","Medio incompleto ou equivalente",47570.74596062,1108230.4709411,4.2925
2016,4,"2016-T4","Amarela","Sem instrucao e menos de 1 ano de estudo",43040.08108846,1108230.4709411,3.8837
2016,4,"2016-T4","Branca","Fundamental incompleto ou equivalente",26471824.4286199,82079215.4056009,32.2516
2016,4,"2016-T4","Branca","Medio completo ou equivalente",20325129.8459837,82079215.4056009,24.7628
2016,4,"2016-T4","Branca","Superior completo",13756960.2222298,82079215.4056009,16.7606
2016,4,"2016-T4","Branca","Fundamental completo ou equivalente",6887352.11313486,82079215.4056009,8.3911
2016,4,"2016-T4","Branca","Sem instrucao e menos de 1 ano de estudo",5420139.18379074,82079215.4056009,6.6035
2016,4,"2016-T4","Branca","Medio incompleto ou equivalente",4947478.39814229,82079215.4056009,6.0277
2016,4,"2016-T4","Branca","Superior incompleto ou equivalente",4270331.21369963,82079215.4056009,5.2027
2016,4,"2016-T4","Ignorado","Fundamental incompleto ou equivalente",5464.88831584,14149.88413015,38.6214
2016,4,"2016-T4","Ignorado","Superior incompleto ou equivalente",2338.27959234,14149.88413015,16.5251
2016,4,"2016-T4","Ignorado","Medio incompleto ou equivalente",1811.94171436,14149.88413015,12.8053
2016,4,"2016-T4","Ignorado","Superior completo",1728.09002106,14149.88413015,12.2128
2016,4,"2016-T4","Ignorado","Fundamental completo ou equivalente",1277.73978806,14149.88413015,9.03
2016,4,"2016-T4","Ignorado","Sem instrucao e menos de 1 ano de estudo",881.27632016,14149.88413015,6.2282
2016,4,"2016-T4","Ignorado","Medio completo ou equivalente",647.66837833,14149.88413015,4.5772
2016,4,"2016-T4","Indigena","Fundamental incompleto ou equivalente",195411.28699919,496944.72408368,39.3225
2016,4,"2016-T4","Indigena","Medio completo ou equivalente",107129.10215411,496944.72408368,21.5575
2016,4,"2016-T4","Indigena","Sem instrucao e menos de 1 ano de estudo",55541.33593512,496944.72408368,11.1766
2016,4,"2016-T4","Indigena","Fundamental completo ou equivalente",43808.70668905,496944.72408368,8.8156
2016,4,"2016-T4","Indigena","Superior completo",39231.51357183,496944.72408368,7.8945
2016,4,"2016-T4","Indigena","Medio incompleto ou equivalente",35431.76985746,496944.72408368,7.1299
2016,4,"2016-T4","Indigena","Superior incompleto ou equivalente",20391.00887692,496944.72408368,4.1033
2016,4,"2016-T4","Parda","Fundamental incompleto ou equivalente",37411853.3857247,89568379.4637317,41.769
2016,4,"2016-T4","Parda","Medio completo ou equivalente",19971714.2597066,89568379.4637317,22.2977
2016,4,"2016-T4","Parda","Sem instrucao e menos de 1 ano de estudo",9327453.66454513,89568379.4637317,10.4138
2016,4,"2016-T4","Parda","Fundamental completo ou equivalente",7927739.99763724,89568379.4637317,8.851
2016,4,"2016-T4","Parda","Medio incompleto ou equivalente",6835907.69782225,89568379.4637317,7.6321
2016,4,"2016-T4","Parda","Superior completo",5331417.21785672,89568379.4637317,5.9523
2016,4,"2016-T4","Parda","Superior incompleto ou equivalente",2762293.24043898,89568379.4637317,3.084
2016,4,"2016-T4","Preta","Fundamental incompleto ou equivalente",6039108.04618153,15807006.0516169,38.2053
2016,4,"2016-T4","Preta","Medio completo ou equivalente",4022745.9722112,15807006.0516169,25.4491
2016,4,"2016-T4","Preta","Sem instrucao e menos de 1 ano de estudo",1460571.34926646,15807006.0516169,9.24
2016,4,"2016-T4","Preta","Fundamental completo ou equivalente",1424831.88896788,15807006.0516169,9.0139
2016,4,"2016-T4","Preta","Medio incompleto ou equivalente",1262981.50104661,15807006.0516169,7.99
2016,4,"2016-T4","Preta","Superior completo",1044005.86932958,15807006.0516169,6.6047
2016,4,"2016-T4","Preta","Superior incompleto ou equivalente",552761.42461365,15807006.0516169,3.4969
2017,1,"2017-T1","Amarela","Superior completo",385127.99894763,1118849.13899674,34.4218
2017,1,"2017-T1","Amarela","Medio completo ou equivalente",255135.32651837,1118849.13899674,22.8034
2017,1,"2017-T1","Amarela","Fundamental incompleto ou equivalente",230587.17450707,1118849.13899674,20.6093
2017,1,"2017-T1","Amarela","Superior incompleto ou equivalente",79287.36882603,1118849.13899674,7.0865
2017,1,"2017-T1","Amarela","Fundamental completo ou equivalente",72996.76007157,1118849.13899674,6.5243
2017,1,"2017-T1","Amarela","Medio incompleto ou equivalente",50437.77633343,1118849.13899674,4.508
2017,1,"2017-T1","Amarela","Sem instrucao e menos de 1 ano de estudo",45276.73379264,1118849.13899674,4.0467
2017,1,"2017-T1","Branca","Fundamental incompleto ou equivalente",26475530.9659075,82087819.4586012,32.2527
2017,1,"2017-T1","Branca","Medio completo ou equivalente",20512569.7545929,82087819.4586012,24.9886
2017,1,"2017-T1","Branca","Superior completo",14019315.9609643,82087819.4586012,17.0784
2017,1,"2017-T1","Branca","Fundamental completo ou equivalente",6922415.02079401,82087819.4586012,8.4329
2017,1,"2017-T1","Branca","Medio incompleto ou equivalente",4960516.17385156,82087819.4586012,6.0429
2017,1,"2017-T1","Branca","Sem instrucao e menos de 1 ano de estudo",4787574.04324253,82087819.4586012,5.8323
2017,1,"2017-T1","Branca","Superior incompleto ou equivalente",4409897.53924837,82087819.4586012,5.3722
2017,1,"2017-T1","Ignorado","Fundamental incompleto ou equivalente",4026.66121588,14431.54410122,27.9018
2017,1,"2017-T1","Ignorado","Medio completo ou equivalente",3351.22790332,14431.54410122,23.2215
2017,1,"2017-T1","Ignorado","Superior completo",2566.6194854,14431.54410122,17.7848
2017,1,"2017-T1","Ignorado","Superior incompleto ou equivalente",1901.56344598,14431.54410122,13.1764
2017,1,"2017-T1","Ignorado","Fundamental completo ou equivalente",1564.50920613,14431.54410122,10.8409
2017,1,"2017-T1","Ignorado","Sem instrucao e menos de 1 ano de estudo",1020.96284451,14431.54410122,7.0745
2017,1,"2017-T1","Indigena","Fundamental incompleto ou equivalente",177891.43287518,465641.94280518,38.2035
2017,1,"2017-T1","Indigena","Medio completo ou equivalente",111225.86221605,465641.94280518,23.8866
2017,1,"2017-T1","Indigena","Fundamental completo ou equivalente",46211.72039966,465641.94280518,9.9243
2017,1,"2017-T1","Indigena","Sem instrucao e menos de 1 ano de estudo",45841.98873137,465641.94280518,9.8449
2017,1,"2017-T1","Indigena","Medio incompleto ou equivalente",37495.01058681,465641.94280518,8.0523
2017,1,"2017-T1","Indigena","Superior completo",33384.47486381,465641.94280518,7.1696
2017,1,"2017-T1","Indigena","Superior incompleto ou equivalente",13591.4531323,465641.94280518,2.9189
2017,1,"2017-T1","Parda","Fundamental incompleto ou equivalente",37332874.3050382,89595749.7606249,41.6681
2017,1,"2017-T1","Parda","Medio completo ou equivalente",20619638.5784819,89595749.7606249,23.0141
2017,1,"2017-T1","Parda","Sem instrucao e menos de 1 ano de estudo",8389459.08974765,89595749.7606249,9.3637
2017,1,"2017-T1","Parda","Fundamental completo ou equivalente",8160844.60486612,89595749.7606249,9.1085
2017,1,"2017-T1","Parda","Medio incompleto ou equivalente",6802401.61287579,89595749.7606249,7.5923
2017,1,"2017-T1","Parda","Superior completo",5457295.78109662,89595749.7606249,6.091
2017,1,"2017-T1","Parda","Superior incompleto ou equivalente",2833235.78851863,89595749.7606249,3.1622
2017,1,"2017-T1","Preta","Fundamental incompleto ou equivalente",6111418.47268377,16137558.1549788,37.8708
2017,1,"2017-T1","Preta","Medio completo ou equivalente",4149100.5212696,16137558.1549788,25.7108
