"Ano","Trimestre","periodo","regiao","nivel_instrucao","peso","total_ponderado","percentual"
2015,2,"2015-T2","Centro-Oeste","Medio completo ou equivalente",3010365.62411624,14025529.8910885,21.4635
2015,2,"2015-T2","Centro-Oeste","Superior completo",1564997.14156028,14025529.8910885,11.1582
2015,2,"2015-T2","Centro-Oeste","Fundamental completo ou equivalente",1433033.64104123,14025529.8910885,10.2173
2015,2,"2015-T2","Centro-Oeste","Sem instrucao e menos de 1 ano de estudo",1073195.74694103,14025529.8910885,7.6517
2015,2,"2015-T2","Centro-Oeste","Medio incompleto ou equivalente",1048339.75923774,14025529.8910885,7.4745
2015,2,"2015-T2","Centro-Oeste","Superior incompleto ou equivalente",706207.70891396,14025529.8910885,5.0352
2015,2,"2015-T2","Nordeste","Fundamental incompleto ou equivalente",22074895.1449522,50737118.6406448,43.5084
2015,2,"2015-T2","Nordeste","Medio completo ou equivalente",10216513.6286431,50737118.6406448,20.1362
2015,2,"2015-T2","Nordeste","Sem instrucao e menos de 1 ano de estudo",6299279.2939967,50737118.6406448,12.4155
2015,2,"2015-T2","Nordeste","Fundamental completo ou equivalente",4000536.85507529,50737118.6406448,7.8848
2015,2,"2015-T2","Nordeste","Medio incompleto ou equivalente",3379578.83297041,50737118.6406448,6.661
2015,2,"2015-T2","Nordeste","Superior completo",3164077.65506419,50737118.6406448,6.2362
2015,2,"2015-T2","Nordeste","Superior incompleto ou equivalente",1602237.22994286,50737118.6406448,3.1579
2015,2,"2015-T2","Norte","Fundamental incompleto ou equivalente",6698158.96672732,15315993.6597914,43.7331
2015,2,"2015-T2","Norte","Medio completo ou equivalente",3171799.67758405,15315993.6597914,20.7091
2015,2,"2015-T2","Norte","Sem instrucao e menos de 1 ano de estudo",1518711.91676299,15315993.6597914,9.9159
2015,2,"2015-T2","Norte","Fundamental completo ou equivalente",1331034.51842678,15315993.6597914,8.6905
2015,2,"2015-T2","Norte","Medio incompleto ou equivalente",1154285.21839108,15315993.6597914,7.5365
2015,2,"2015-T2","Norte","Superior completo",905955.168909,15315993.6597914,5.9151
2015,2,"2015-T2","Norte","Superior incompleto ou equivalente",536048.19299023,15315993.6597914,3.4999
2015,2,"2015-T2","Sudeste","Fundamental incompleto ou equivalente",27642734.9778414,79903974.0690569,34.5949
2015,2,"2015-T2","Sudeste","Medio completo ou equivalente",20141290.1044743,79903974.0690569,25.2069
2015,2,"2015-T2","Sudeste","Superior completo",10213108.0494258,79903974.0690569,12.7817
2015,2,"2015-T2","Sudeste","Fundamental completo ou equivalente",8226928.6960843,79903974.0690569,10.296
2015,2,"2015-T2","Sudeste","Medio incompleto ou equivalente",5391601.94204806,79903974.0690569,6.7476
2015,2,"2015-T2","Sudeste","Sem instrucao e menos de 1 ano de estudo",4613575.81395386,79903974.0690569,5.7739
2015,2,"2015-T2","Sudeste","Superior incompleto ou equivalente",3674734.48522922,79903974.0690569,4.5989
2015,2,"2015-T2","Sul","Fundamental incompleto ou equivalente",10333111.3882814,27033037.7395047,38.224
2015,2,"2015-T2","Sul","Medio completo ou equivalente",5940784.05517114,27033037.7395047,21.976
2015,2,"2015-T2","Sul","Fundamental completo ou equivalente",3137581.87185671,27033037.7395047,11.6065
2015,2,"2015-T2","Sul","Superior completo",2994625.99928479,27033037.7395047,11.0777
2015,2,"2015-T2","Sul","Medio incompleto ou equivalente",1740028.04688355,27033037.7395047,6.4367
2015,2,"2015-T2","Sul","Sem instrucao e menos de 1 ano de estudo",1511976.52361815,27033037.7395047,5.5931
2015,2,"2015-T2","Sul","Superior incompleto ou equivalente",1374929.85440892,27033037.7395047,5.0861
2015,3,"2015-T3","Centro-Oeste","Fundamental incompleto ou equivalente",5171667.28379076,14080235.9315163,36.73
2015,3,"2015-T3","Centro-Oeste","Medio completo ou equivalente",3075903.73174792,14080235.9315163,21.8455
2015,3,"2015-T3","Centro-Oeste","Superior completo",1579933.42056678,14080235.9315163,11.2209
2015,3,"2015-T3","Centro-Oeste","Fundamental completo ou equivalente",1393987.72576358,14080235.9315163,9.9003
2015,3,"2015-T3","Centro-Oeste","Sem instrucao e menos de 1 ano de estudo",1140127.59937267,14080235.9315163,8.0974
2015,3,"2015-T3","Centro-Oeste","Medio incompleto ou equivalente",1009729.38873709,14080235.9315163,7.1713
2015,3,"2015-T3","Centro-Oeste","Superior incompleto ou equivalente",708886.78153746,14080235.9315163,5.0346
2015,3,"2015-T3","Nordeste","Fundamental incompleto ou equivalente",21810152.2446964,50793476.8551026,42.9389
2015,3,"2015-T3","Nordeste","Medio completo ou equivalente",10224975.8821808,50793476.8551026,20.1305
2015,3,"2015-T3","Nordeste","Sem instrucao e menos de 1 ano de estudo",6477332.55165312,50793476.8551026,12.7523
2015,3,"2015-T3","Nordeste","Fundamental completo ou equivalente",4053532.64265379,50793476.8551026,7.9804
2015,3,"2015-T3","Nordeste","Medio incompleto ou equivalente",3331392.76301662,50793476.8551026,6.5587
2015,3,"2015-T3","Nordeste","Superior completo",3233472.00678121,50793476.8551026,6.3659
2015,3,"2015-T3","Nordeste","Superior incompleto ou equivalente",1662618.7641206,50793476.8551026,3.2733
2015,3,"2015-T3","Norte","Fundamental incompleto ou equivalente",6655042.91725063,15374654.5086006,43.2858
2015,3,"2015-T3","Norte","Medio completo ou equivalente",3184296.11357175,15374654.5086006,20.7113
2015,3,"2015-T3","Norte","Sem instrucao e menos de 1 ano de estudo",1580263.41613809,15374654.5086006,10.2784
2015,3,"2015-T3","Norte","Fundamental completo ou equivalente",1333715.89201872,15374654.5086006,8.6748
2015,3,"2015-T3","Norte","Medio incompleto ou equivalente",1136210.79174065,15374654.5086006,7.3902
2015,3,"2015-T3","Norte","Superior completo",935284.88860416,15374654.5086006,6.0833
2015,3,"2015-T3","Norte","Superior incompleto ou equivalente",549840.48927657,15374654.5086006,3.5763
2015,3,"2015-T3","Sudeste","Fundamental incompleto ou equivalente",27488868.614929,79992813.9201111,34.3642
2015,3,"2015-T3","Sudeste","Medio completo ou equivalente",20154919.3435469,79992813.9201111,25.1959
2015,3,"2015-T3","Sudeste","Superior completo",10441252.8797498,79992813.9201111,13.0527
2015,3,"2015-T3","Sudeste","Fundamental completo ou equivalente",8064510.15590714,79992813.9201111,10.0815
2015,3,"2015-T3","Sudeste","Medio incompleto ou equivalente",5276372.00220706,79992813.9201111,6.5961
2015,3,"2015-T3","Sudeste","Sem instrucao e menos de 1 ano de estudo",4855249.64510121,79992813.9201111,6.0696
2015,3,"2015-T3","Sudeste","Superior incompleto ou equivalente",3711641.27866984,79992813.9201111,4.64
2015,3,"2015-T3","Sul","Fundamental incompleto ou equivalente",10334873.6362698,27116742.7847588,38.1125
2015,3,"2015-T3","Sul","Medio completo ou equivalente",5890739.51706221,27116742.7847588,21.7236
2015,3,"2015-T3","Sul","Fundamental completo ou equivalente",3083099.44006876,27116742.7847588,11.3697
2015,3,"2015-T3","Sul","Superior completo",3080097.86673833,27116742.7847588,11.3587
2015,3,"2015-T3","Sul","Medio incompleto ou equivalente",1745100.12210889,27116742.7847588,6.4355
2015,3,"2015-T3","Sul","Sem instrucao e menos de 1 ano de estudo",1601196.16261201,27116742.7847588,5.9048
2015,3,"2015-T3","Sul","Superior incompleto ou equivalente",1381636.03989876,27116742.7847588,5.0951
2015,4,"2015-T4","Centro-Oeste","Fundamental incompleto ou equivalente",5227150.67376369,14157462.4580813,36.9215
2015,4,"2015-T4","Centro-Oeste","Medio completo ou equivalente",3112575.30956969,14157462.4580813,21.9854
2015,4,"2015-T4","Centro-Oeste","Superior completo",1623328.11552004,14157462.4580813,11.4662
2015,4,"2015-T4","Centro-Oeste","Sem instrucao e menos de 1 ano de estudo",1270722.86143812,14157462.4580813,8.9756
2015,4,"2015-T4","Centro-Oeste","Fundamental completo ou equivalente",1241026.11045186,14157462.4580813,8.7659
2015,4,"2015-T4","Centro-Oeste","Medio incompleto ou equivalente",1018640.07588241,14157462.4580813,7.1951
2015,4,"2015-T4","Centro-Oeste","Superior incompleto ou equivalente",664019.31145545,14157462.4580813,4.6902
2015,4,"2015-T4","Nordeste","Fundamental incompleto ou equivalente",21575756.8167742,50867316.1266586,42.4158
2015,4,"2015-T4","Nordeste","Medio completo ou equivalente",10408553.4569044,50867316.1266586,20.4622
2015,4,"2015-T4","Nordeste","Sem instrucao e menos de 1 ano de estudo",7017260.51585732,50867316.1266586,13.7952
2015,4,"2015-T4","Nordeste","Fundamental completo ou equivalente",3687364.89134966,50867316.1266586,7.249
2015,4,"2015-T4","Nordeste","Medio incompleto ou equivalente",3342152.84614039,50867316.1266586,6.5703
2015,4,"2015-T4","Nordeste","Superior completo",3254258.09044985,50867316.1266586,6.3975
2015,4,"2015-T4","Nordeste","Superior incompleto ou equivalente",1581969.50918272,50867316.1266586,3.11
2015,4,"2015-T4","Norte","Fundamental incompleto ou equivalente",6657811.15123695,15422245.0624882,43.1702
2015,4,"2015-T4","Norte","Medio completo ou equivalente",3254668.80781222,15422245.0624882,21.1037
2015,4,"2015-T4","Norte","Sem instrucao e menos de 1 ano de estudo",1656682.29902282,15422245.0624882,10.7422
2015,4,"2015-T4","Norte","Fundamental completo ou equivalente",1221110.02641941,15422245.0624882,7.9178
2015,4,"2015-T4","Norte","Medio incompleto ou equivalente",1149308.33247385,15422245.0624882,7.4523
2015,4,"2015-T4","Norte","Superior completo",976231.00166891,15422245.0624882,6.33
2015,4,"2015-T4","Norte","Superior incompleto ou equivalente",506433.443854,15422245.0624882,3.2838
2015,4,"2015-T4","Sudeste","Fundamental incompleto ou equivalente",27383714.6431464,80092395.1831114,34.1902
2015,4,"2015-T4","Sudeste","Medio completo ou equivalente",20832287.9990652,80092395.1831114,26.0103
2015,4,"2015-T4","Sudeste","Superior completo",10529171.5515168,80092395.1831114,13.1463
2015,4,"2015-T4","Sudeste","Fundamental completo ou equivalente",7672656.05528133,80092395.1831114,9.5798
2015,4,"2015-T4","Sudeste","Sem instrucao e menos de 1 ano de estudo",5133899.9957922,80092395.1831114,6.41
2015,4,"2015-T4","Sudeste","Medio incompleto ou equivalente",5101975.10113562,80092395.1831114,6.3701
2015,4,"2015-T4","Sudeste","Superior incompleto ou equivalente",3438689.83717377,80092395.1831114,4.2934
2015,4,"2015-T4","Sul","Fundamental incompleto ou equivalente",10441217.8012309,27165440.1697519,38.4357
2015,4,"2015-T4","Sul","Medio completo ou equivalente",6028715.02828932,27165440.1697519,22.1926
2015,4,"2015-T4","Sul","Superior completo",3203299.21019868,27165440.1697519,11.7918
2015,4,"2015-T4","Sul","Fundamental completo ou equivalente",2857325.00394868,27165440.1697519,10.5182
2015,4,"2015-T4","Sul","Medio incompleto ou equivalente",1705845.12365677,27165440.1697519,6.2795
2015,4,"2015-T4","Sul","Sem instrucao e menos de 1 ano de estudo",1685064.78058718,27165440.1697519,6.203
2015,4,"2015-T4","Sul","Superior incompleto ou equivalente",1243973.22184032,27165440.1697519,4.5792
2016,1,"2016-T1","Centro-Oeste","Fundamental incompleto ou equivalente",5266357.26289264,14255839.5624714,36.9418
2016,1,"2016-T1","Centro-Oeste","Medio completo ou equivalente",3186881.12572034,14255839.5624714,22.3549
2016,1,"2016-T1","Centro-Oeste","Superior completo",1669682.27909473,14255839.5624714,11.7123
2016,1,"2016-T1","Centro-Oeste","Fundamental completo ou equivalente",1297025.18808401,14255839.5624714,9.0982
2016,1,"2016-T1","Centro-Oeste","Sem instrucao e menos de 1 ano de estudo",1099336.81456038,14255839.5624714,7.7115
2016,1,"2016-T1","Centro-Oeste","Medio incompleto ou equivalente",1049066.23875016,14255839.5624714,7.3589
2016,1,"2016-T1","Centro-Oeste","Superior incompleto ou equivalente",687490.65336911,14255839.5624714,4.8225
2016,1,"2016-T1","Nordeste","Fundamental incompleto ou equivalente",21663483.1808404,50929397.6433964,42.5363
2016,1,"2016-T1","Nordeste","Medio completo ou equivalente",10692392.3514558,50929397.6433964,20.9945
2016,1,"2016-T1","Nordeste","Sem instrucao e menos de 1 ano de estudo",6262348.43900009,50929397.6433964,12.2961
2016,1,"2016-T1","Nordeste","Fundamental completo ou equivalente",3836791.73712819,50929397.6433964,7.5336
2016,1,"2016-T1","Nordeste","Medio incompleto ou equivalente",3566585.46720759,50929397.6433964,7.003
2016,1,"2016-T1","Nordeste","Superior completo",3332777.01797671,50929397.6433964,6.5439
2016,1,"2016-T1","Nordeste","Superior incompleto ou equivalente",1575019.44978759,50929397.6433964,3.0926
2016,1,"2016-T1","Norte","Fundamental incompleto ou equivalente",6604631.52820244,15445038.2677315,42.7622
2016,1,"2016-T1","Norte","Medio completo ou equivalente",3351118.98375276,15445038.2677315,21.6971
2016,1,"2016-T1","Norte","Sem instrucao e menos de 1 ano de estudo",1514329.50442153,15445038.2677315,9.8046
2016,1,"2016-T1","Norte","Fundamental completo ou equivalente",1266554.92608225,15445038.2677315,8.2004
2016,1,"2016-T1","Norte","Medio incompleto ou equivalente",1168431.48217187,15445038.2677315,7.5651
2016,1,"2016-T1","Norte","Superior completo",1022731.03534719,15445038.2677315,6.6217
2016,1,"2016-T1","Norte","Superior incompleto ou equivalente",517240.80775342,15445038.2677315,3.3489
2016,1,"2016-T1","Sudeste","Fundamental incompleto ou equivalente",26936734.9850853,80171120.3498865,33.5991
2016,1,"2016-T1","Sudeste","Medio completo ou equivalente",21155296.4653357,80171120.3498865,26.3877
2016,1,"2016-T1","Sudeste","Superior completo",10884559.2538589,80171120.3498865,13.5767
2016,1,"2016-T1","Sudeste","Fundamental completo ou equivalente",7921286.05502668,80171120.3498865,9.8805
2016,1,"2016-T1","Sudeste","Medio incompleto ou equivalente",5182934.87402669,80171120.3498865,6.4648
2016,1,"2016-T1","Sudeste","Sem instrucao e menos de 1 ano de estudo",4426614.66956721,80171120.3498865,5.5215
2016,1,"2016-T1","Sudeste","Superior incompleto ou equivalente",3663694.04698598,80171120.3498865,4.5698
2016,1,"2016-T1","Sul","Fundamental incompleto ou equivalente",10394051.793239,27246441.1767158,38.1483
2016,1,"2016-T1","Sul","Medio completo ou equivalente",6111294.66031915,27246441.1767158,22.4297
2016,1,"2016-T1","Sul","Superior completo",3266949.34156575,27246441.1767158,11.9904
2016,1,"2016-T1","Sul","Fundamental completo ou equivalente",2898008.11723073,27246441.1767158,10.6363
2016,1,"2016-T1","Sul","Medio incompleto ou equivalente",1777198.34862647,27246441.1767158,6.5227
2016,1,"2016-T1","Sul","Sem instrucao e menos de 1 ano de estudo",1471318.79916483,27246441.1767158,5.4
2016,1,"2016-T1","Sul","Superior incompleto ou equivalente",1327620.11656981,27246441.1767158,4.8726
2016,2,"2016-T2","Centro-Oeste","Fundamental incompleto ou equivalente",5246024.80427524,14281269.1061021,36.7336
2016,2,"2016-T2","Centro-Oeste","Medio completo ou equivalente",3136604.18945834,14281269.1061021,21.9631
2016,2,"2016-T2","Centro-Oeste","Superior completo",1729320.67067882,14281269.1061021,12.109
2016,2,"2016-T2","Centro-Oeste","Fundamental completo ou equivalente",1262123.49235731,14281269.1061021,8.8376
2016,2,"2016-T2","Centro-Oeste","Sem instrucao e menos de 1 ano de estudo",1149341.59762191,14281269.1061021,8.0479
2016,2,"2016-T2","Centro-Oeste","Medio incompleto ou equivalente",1043352.8747489,14281269.1061021,7.3057
2016,2,"2016-T2","Centro-Oeste","Superior incompleto ou equivalente",714501.47696158,14281269.1061021,5.0031
2016,2,"2016-T2","Nordeste","Fundamental incompleto ou equivalente",21596753.8346414,51024139.354576,42.3265
2016,2,"2016-T2","Nordeste","Medio completo ou equivalente",10518630.9193526,51024139.354576,20.615
2016,2,"2016-T2","Nordeste","Sem instrucao e menos de 1 ano de estudo",6633660.25240493,51024139.354576,13.001
2016,2,"2016-T2","Nordeste","Fundamental completo ou equivalente",3752505.12578931,51024139.354576,7.3544
2016,2,"2016-T2","Nordeste","Medio incompleto ou equivalente",3586148.25160932,51024139.354576,7.0283
2016,2,"2016-T2","Nordeste","Superior completo",3309091.08866728,51024139.354576,6.4853
2016,2,"2016-T2","Nordeste","Superior incompleto ou equivalente",1627349.88211108,51024139.354576,3.1894
2016,2,"2016-T2","Norte","Fundamental incompleto ou equivalente",6577288.65093557,15504031.7564804,42.4231
2016,2,"2016-T2","Norte","Medio completo ou equivalente",3306238.13880901,15504031.7564804,21.325
2016,2,"2016-T2","Norte","Sem instrucao e menos de 1 ano de estudo",1581576.1721849,15504031.7564804,10.2011
2016,2,"2016-T2","Norte","Fundamental completo ou equivalente",1252850.62949942,15504031.7564804,8.0808
2016,2,"2016-T2","Norte","Medio incompleto ou equivalente",1216159.176218,15504031.7564804,7.8441
2016,2,"2016-T2","Norte","Superior completo",1042274.67455833,15504031.7564804,6.7226
2016,2,"2016-T2","Norte","Superior incompleto ou equivalente",527644.3142752,15504031.7564804,3.4033
2016,2,"2016-T2","Sudeste","Fundamental incompleto ou equivalente",27008214.0063218,80299512.3618513,33.6343
2016,2,"2016-T2","Sudeste","Medio completo ou equivalente",21062359.772904,80299512.3618513,26.2297
2016,2,"2016-T2","Sudeste","Superior completo",10767093.175944,80299512.3618513,13.4087
2016,2,"2016-T2","Sudeste","Fundamental completo ou equivalente",7799869.21161776,80299512.3618513,9.7135
2016,2,"2016-T2","Sudeste","Medio incompleto ou equivalente",5193467.95793556,80299512.3618513,6.4676
2016,2,"2016-T2","Sudeste","Sem instrucao e menos de 1 ano de estudo",4772507.43374425,80299512.3618513,5.9434
2016,2,"2016-T2","Sudeste","Superior incompleto ou equivalente",3696000.80338396,80299512.3618513,4.6028
2016,2,"2016-T2","Sul","Fundamental incompleto ou equivalente",10330702.4837258,27270631.4210934,37.8822
2016,2,"2016-T2","Sul","Medio completo ou equivalente",6090857.12079541,27270631.4210934,22.3349
2016,2,"2016-T2","Sul","Superior completo",3224940.89847713,27270631.4210934,11.8257
2016,2,"2016-T2","Sul","Fundamental completo ou equivalente",2882181.08164118,27270631.4210934,10.5688
2016,2,"2016-T2","Sul","Medio incompleto ou equivalente",1805617.00798418,27270631.4210934,6.6211
2016,2,"2016-T2","Sul","Sem instrucao e menos de 1 ano de estudo",1608430.70803865,27270631.4210934,5.898
2016,2,"2016-T2","Sul","Superior incompleto ou equivalente",1327902.12043102,27270631.4210934,4.8693
2016,3,"2016-T3","Centro-Oeste","Fundamental incompleto ou equivalente",5253361.3385774,14336394.1769724,36.6435
2016,3,"2016-T3","Centro-Oeste","Medio completo ou equivalente",3169723.16224967,14336394.1769724,22.1096
2016,3,"2016-T3","Centro-Oeste","Superior completo",1747642.25014049,14336394.1769724,12.1902
2016,3,"2016-T3","Centro-Oeste","Fundamental completo ou equivalente",1236949.19754974,14336394.1769724,8.628
2016,3,"2016-T3","Centro-Oeste","Sem instrucao e menos de 1 ano de estudo",1185504.9911342,14336394.1769724,8.2692
2016,3,"2016-T3","Centro-Oeste","Medio incompleto ou equivalente",1043700.01556566,14336394.1769724,7.2801
2016,3,"2016-T3","Centro-Oeste","Superior incompleto ou equivalente",699513.22175519,14336394.1769724,4.8793
2016,3,"2016-T3","Nordeste","Fundamental incompleto ou equivalente",21561823.3618253,51183902.9269488,42.1262
2016,3,"2016-T3","Nordeste","Medio completo ou equivalente",10592915.6451507,51183902.9269488,20.6958
2016,3,"2016-T3","Nordeste","Sem instrucao e menos de 1 ano de estudo",6851118.2150081,51183902.9269488,13.3853
2016,3,"2016-T3","Nordeste","Fundamental completo ou equivalente",3712535.10629178,51183902.9269488,7.2533
2016,3,"2016-T3","Nordeste","Medio incompleto ou equivalente",3588871.20100621,51183902.9269488,7.0117
2016,3,"2016-T3","Nordeste","Superior completo",3278564.25864799,51183902.9269488,6.4055
2016,3,"2016-T3","Nordeste","Superior incompleto ou equivalente",1598075.13901877,51183902.9269488,3.1222
2016,3,"2016-T3","Norte","Fundamental incompleto ou equivalente",6516380.11863381,15550272.417566,41.9052
2016,3,"2016-T3","Norte","Medio completo ou equivalente",3405379.34647315,15550272.417566,21.8992
2016,3,"2016-T3","Norte","Sem instrucao e menos de 1 ano de estudo",1616169.62554128,15550272.417566,10.3932
2016,3,"2016-T3","Norte","Fundamental completo ou equivalente",1220309.94089229,15550272.417566,7.8475
2016,3,"2016-T3","Norte","Medio incompleto ou equivalente",1205896.6192342,15550272.417566,7.7548
2016,3,"2016-T3","Norte","Superior completo",1055463.9036024,15550272.417566,6.7874
2016,3,"2016-T3","Norte","Superior incompleto ou equivalente",530672.86318884,15550272.417566,3.4126
2016,3,"2016-T3","Sudeste","Fundamental incompleto ou equivalente",26764978.4768695,80276611.7155742,33.3409
2016,3,"2016-T3","Sudeste","Medio completo ou equivalente",21362403.9458028,80276611.7155742,26.611
2016,3,"2016-T3","Sudeste","Superior completo",10944918.4534636,80276611.7155742,13.634
2016,3,"2016-T3","Sudeste","Fundamental completo ou equivalente",7475745.36122674,80276611.7155742,9.3125
2016,3,"2016-T3","Sudeste","Medio incompleto ou equivalente",5351591.46099284,80276611.7155742,6.6664
2016,3,"2016-T3","Sudeste","Sem instrucao e menos de 1 ano de estudo",4805738.54789075,80276611.7155742,5.9865
2016,3,"2016-T3","Sudeste","Superior incompleto ou equivalente",3571235.46932801,80276611.7155742,4.4487
2016,3,"2016-T3","Sul","Fundamental incompleto ou equivalente",10343384.4313303,27376757.7630081,37.7816
2016,3,"2016-T3","Sul","Medio completo ou equivalente",6070269.49964494,27376757.7630081,22.1731
2016,3,"2016-T3","Sul","Superior completo",3311242.79300574,27376757.7630081,12.0951
2016,3,"2016-T3","Sul","Fundamental completo ou equivalente",2842127.32085246,27376757.7630081,10.3815
2016,3,"2016-T3","Sul","Medio incompleto ou equivalente",1833330.64964643,27376757.7630081,6.6967
2016,3,"2016-T3","Sul","Sem instrucao e menos de 1 ano de estudo",1604943.21299803,27376757.7630081,5.8624
2016,3,"2016-T3","Sul","Superior incompleto ou equivalente",1371459.85553017,27376757.7630081,5.0096
2016,4,"2016-T4","Centro-Oeste","Fundamental incompleto ou equivalente",5312787.24742585,14375748.4468766,36.9566
2016,4,"2016-T4","Centro-Oeste","Medio completo ou equivalente",3132068.80493621,14375748.4468766,21.7872
2016,4,"2016-T4","Centro-Oeste","Superior completo",1811065.67751327,14375748.4468766,12.5981
2016,4,"2016-T4","Centro-Oeste","Sem instrucao e menos de 1 ano de estudo",1183767.67534276,14375748.4468766,8.2345
2016,4,"2016-T4","Centro-Oeste","Fundamental completo ou equivalente",1154163.61589628,14375748.4468766,8.0285
2016,4,"2016-T4","Centro-Oeste","Medio incompleto ou equivalente",1088106.13345265,14375748.4468766,7.569
2016,4,"2016-T4","Centro-Oeste","Superior incompleto ou equivalente",693789.29230961,14375748.4468766,4.8261
2016,4,"2016-T4","Nordeste","Fundamental incompleto ou equivalente",21523682.0510555,51326188.0312809,41.9351
2016,4,"2016-T4","Nordeste","Medio completo ou equivalente",10606611.2667066,51326188.0312809,20.6651
2016,4,"2016-T4","Nordeste","Sem instrucao e menos de 1 ano de estudo",6938473.93369199,51326188.0312809,13.5184
2016,4,"2016-T4","Nordeste","Fundamental completo ou equivalente",3678547.97220912,51326188.0312809,7.167
2016,4,"2016-T4","Nordeste","Medio incompleto ou equivalente",3636190.3807129,51326188.0312809,7.0845
2016,4,"2016-T4","Nordeste","Superior completo",3338371.64330884,51326188.0312809,6.5042
2016,4,"2016-T4","Nordeste","Superior incompleto ou equivalente",1604310.78359606,51326188.0312809,3.1257
2016,4,"2016-T4","Norte","Fundamental incompleto ou equivalente",6601514.56639441,15605506.786328,42.3025
2016,4,"2016-T4","Norte","Medio completo ou equivalente",3374253.47094563,15605506.786328,21.6222
2016,4,"2016-T4","Norte","Sem instrucao e menos de 1 ano de estudo",1630497.14353505,15605506.786328,10.4482
2016,4,"2016-T4","Norte","Medio incompleto ou equivalente",1227327.66662618,15605506.786328,7.8647
2016,4,"2016-T4","Norte","Fundamental completo ou equivalente",1159180.95904411,15605506.786328,7.428
2016,4,"2016-T4","Norte","Superior completo",1088659.82176795,15605506.786328,6.9761
2016,4,"2016-T4","Norte","Superior incompleto ou equivalente",524073.15801464,15605506.786328,3.3583
2016,4,"2016-T4","Sudeste","Fundamental incompleto ou equivalente",26605003.4212631,80377712.5193932,33.1
2016,4,"2016-T4","Sudeste","Medio completo ou equivalente",21365454.5060123,80377712.5193932,26.5813
2016,4,"2016-T4","Sudeste","Superior completo",11024493.2191654,80377712.5193932,13.7159
2016,4,"2016-T4","Sudeste","Fundamental completo ou equivalente",7576093.97780226,80377712.5193932,9.4256
2016,4,"2016-T4","Sudeste","Medio incompleto ou equivalente",5363754.71543619,80377712.5193932,6.6732
2016,4,"2016-T4","Sudeste","Sem instrucao e menos de 1 ano de estudo",4933910.56218466,80377712.5193932,6.1384
2016,4,"2016-T4","Sudeste","Superior incompleto ou equivalente",3509002.11752937,80377712.5193932,4.3656
2016,4,"2016-T4","Sul","Fundamental incompleto ou equivalente",10310808.5311099,27388770.2162257,37.6461
2016,4,"2016-T4","Sul","Medio completo ou equivalente",6207351.79311148,27388770.2162257,22.6639
2016,4,"2016-T4","Sul","Superior completo",3295306.41905216,27388770.2162257,12.0316
2016,4,"2016-T4","Sul","Fundamental completo ou equivalente",2791341.01314038,27388770.2162257,10.1916
2016,4,"2016-T4","Sul","Medio incompleto ou equivalente",1815803.15831567,27388770.2162257,6.6297
2016,4,"2016-T4","Sul","Sem instrucao e menos de 1 ano de estudo",1620977.57619161,27388770.2162257,5.9184
2016,4,"2016-T4","Sul","Superior incompleto ou equivalente",1347181.72530444,27388770.2162257,4.9187
2017,1,"2017-T1","Centro-Oeste","Fundamental incompleto ou equivalente",5345888.58700819,14419085.0258961,37.0751
2017,1,"2017-T1","Centro-Oeste","Medio completo ou equivalente",3160478.26621355,14419085.0258961,21.9187
2017,1,"2017-T1","Centro-Oeste","Superior completo",1873490.16358885,14419085.0258961,12.9931
2017,1,"2017-T1","Centro-Oeste","Fundamental completo ou equivalente",1199432.64983354,14419085.0258961,8.3184
2017,1,"2017-T1","Centro-Oeste","Medio incompleto ou equivalente",1071398.96730307,14419085.0258961,7.4304
2017,1,"2017-T1","Centro-Oeste","Sem instrucao e menos de 1 ano de estudo",1047113.24029775,14419085.0258961,7.262
2017,1,"2017-T1","Centro-Oeste","Superior incompleto ou equivalente",721283.15165113,14419085.0258961,5.0023
2017,1,"2017-T1","Nordeste","Fundamental incompleto ou equivalente",21523310.9610545,51396013.7103607,41.8774
2017,1,"2017-T1","Nordeste","Medio completo ou equivalente",10956067.8513395,51396013.7103607,21.317
2017,1,"2017-T1","Nordeste","Sem instrucao e menos de 1 ano de estudo",6376234.20377464,51396013.7103607,12.4061
2017,1,"2017-T1","Nordeste","Fundamental completo ou equivalente",3865059.71845132,51396013.7103607,7.5202
2017,1,"2017-T1","Nordeste","Medio incompleto ou equivalente",3590724.05112025,51396013.7103607,6.9864
2017,1,"2017-T1","Nordeste","Superior completo",3472533.27627458,51396013.7103607,6.7564
2017,1,"2017-T1","Nordeste","Superior incompleto ou equivalente",1612083.64834589,51396013.7103607,3.1366
2017,1,"2017-T1","Norte","Fundamental incompleto ou equivalente",6578454.4689772,15681891.5573317,41.9494
2017,1,"2017-T1","Norte","Medio completo ou equivalente",3506291.41055454,15681891.5573317,22.3589
2017,1,"2017-T1","Norte","Sem instrucao e menos de 1 ano de estudo",1486215.46742398,15681891.5573317,9.4773
2017,1,"2017-T1","Norte","Fundamental completo ou equivalente",1248465.07484313,15681891.5573317,7.9612
2017,1,"2017-T1","Norte","Medio incompleto ou equivalente",1220398.25185431,15681891.5573317,7.7822
2017,1,"2017-T1","Norte","Superior completo",1099115.78368529,15681891.5573317,7.0088
2017,1,"2017-T1","Norte","Superior incompleto ou equivalente",542951.09999321,15681891.5573317,3.4623
2017,1,"2017-T1","Sudeste","Fundamental incompleto ou equivalente",26541415.9981475,80486750.5310792,32.9761
